"lever","time","scheduled_since","session","bird","cost_local","cost_alter","streak_length","cum_resp_left","cum_resp_right","cum_reinf_left","cum_reinf_right","local_VI","alter_VI"
"right",3400.58,3399.4,"s101","p510",8,3,6,1698,3159,52,85,45,45
"left",3410.68,3409.66,"s101","p510",4,2,1,1702,3161,53,85,45,45
"right",3479.86,3479.08,"s101","p510",43,38,1,1740,3204,53,86,45,45
"left",3487.32,3486.18,"s101","p510",5,7,1,1745,3211,54,86,45,45
"right",3542.37,3542.36,"s101","p510",60,29,1,1774,3271,54,87,45,45
"right",3565.13,3564.87,"s101","p510",32,12,2,1786,3303,54,88,45,45
"left",3568.53,3563.82,"s101","p510",1,1,1,1787,3304,55,88,45,45
"right",3576.5,3575.63,"s101","p510",7,7,1,1794,3311,55,89,45,45
"left",27.02,26.99,"s102","p510",8,20,1,8,20,1,0,45,45
"left",61.12,58.52,"s102","p510",16,27,2,24,47,2,0,45,45
"right",70.2,69.99,"s102","p510",7,3,1,27,54,2,1,45,45
"right",85.05,84.7,"s102","p510",15,9,2,36,69,2,2,45,45
"left",91.13,90.62,"s102","p510",3,4,1,39,73,3,2,45,45
"right",121.89,121.55,"s102","p510",34,17,1,56,107,3,3,45,45
"left",135.13,134.63,"s102","p510",8,13,1,64,120,4,3,45,45
"left",151.78,150.63,"s102","p510",11,18,2,75,138,5,3,45,45
"right",220.71,219.39,"s102","p510",62,36,1,111,200,5,4,45,45
"left",229.23,228.28,"s102","p510",5,9,1,116,209,6,4,45,45
"left",239.73,238.73,"s102","p510",6,8,2,122,217,7,4,45,45
"left",250.07,249.23,"s102","p510",6,10,3,128,227,8,4,45,45
"left",264.7,262.57,"s102","p510",7,13,4,135,240,9,4,45,45
"left",330.26,326.2,"s102","p510",37,69,5,172,309,10,4,45,45
"left",364.35,357.76,"s102","p510",11,29,6,183,338,11,4,45,45
"right",379.81,379.21,"s102","p510",17,9,1,192,355,11,5,45,45
"left",446.64,443.85,"s102","p510",35,67,1,227,422,12,5,45,45
"left",456.9,456.14,"s102","p510",5,9,2,232,431,13,5,45,45
"right",462.38,461.31,"s102","p510",3,1,1,233,434,13,6,45,45
"right",491.68,489.88,"s102","p510",30,16,2,249,464,13,7,45,45
"left",558.35,557.4,"s102","p510",36,68,1,285,532,14,7,45,45
"right",562.72,560.18,"s102","p510",1,2,1,287,533,14,8,45,45
"right",603.64,603.22,"s102","p510",46,20,2,307,579,14,9,45,45
"left",614.22,613.85,"s102","p510",6,8,1,313,587,15,9,45,45
"left",617.92,617.72,"s102","p510",2,0,2,315,587,16,9,45,45
"left",636,635.42,"s102","p510",12,18,3,327,605,17,9,45,45
"right",657.17,657.14,"s102","p510",24,15,1,342,629,17,10,45,45
"right",697.95,696.67,"s102","p510",38,20,2,362,667,17,11,45,45
"right",715.47,712.45,"s102","p510",9,7,3,369,676,17,12,45,45
"left",728.13,727.5,"s102","p510",7,11,1,376,687,18,12,45,45
"right",738.34,736.97,"s102","p510",9,7,1,383,696,18,13,45,45
"left",773.71,770.63,"s102","p510",19,31,1,402,727,19,13,45,45
"left",788.52,787.21,"s102","p510",10,14,2,412,741,20,13,45,45
"right",892.86,891.84,"s102","p510",83,57,1,469,824,20,14,45,45
"right",914.51,913.36,"s102","p510",25,13,2,482,849,20,15,45,45
"left",929.93,929.02,"s102","p510",10,16,1,492,865,21,15,45,45
"right",934.2,930.01,"s102","p510",1,1,1,493,866,21,16,45,45
"left",1005.51,1005.43,"s102","p510",42,62,1,535,928,22,16,45,45
"left",1019.19,1018.01,"s102","p510",9,13,2,544,941,23,16,45,45
"right",1026.39,1025.7,"s102","p510",4,3,1,547,945,23,17,45,45
"left",1092.07,1091.69,"s102","p510",42,59,1,589,1004,24,17,45,45
"left",1099.98,1099.57,"s102","p510",5,6,2,594,1010,25,17,45,45
"right",1112.16,1110.89,"s102","p510",11,7,1,601,1021,25,18,45,45
"left",1118.61,1118.48,"s102","p510",5,5,1,606,1026,26,18,45,45
"right",1161.27,1160.66,"s102","p510",51,23,1,629,1077,26,19,45,45
"left",1164.77,1158.11,"s102","p510",1,1,1,630,1078,27,19,45,45
"left",1176.35,1176.27,"s102","p510",7,10,2,637,1088,28,19,45,45
"left",1235.46,1234.85,"s102","p510",42,51,3,679,1139,29,19,45,45
"right",1239.92,1239.77,"s102","p510",2,2,1,681,1141,29,20,45,45
"left",1243.49,1239.96,"s102","p510",1,0,1,682,1141,30,20,45,45
"right",1254.97,1254.42,"s102","p510",12,5,1,687,1153,30,21,45,45
"left",1338.46,1335.99,"s102","p510",51,88,1,738,1241,31,21,45,45
"left",1386.31,1385.96,"s102","p510",27,44,2,765,1285,32,21,45,45
"right",1390.63,1386.47,"s102","p510",1,2,1,767,1286,32,22,45,45
"left",1451.95,1450.81,"s102","p510",29,64,1,796,1350,33,22,45,45
"left",1474.26,1472.45,"s102","p510",14,21,2,810,1371,34,22,45,45
"right",1492.42,1491.13,"s102","p510",20,11,1,821,1391,34,23,45,45
"left",1512,1509.76,"s102","p510",11,25,1,832,1416,35,23,45,45
"right",1516.25,1514.92,"s102","p510",1,2,1,834,1417,35,24,45,45
"left",1536.93,1533.5,"s102","p510",11,23,1,845,1440,36,24,45,45
"right",1551.82,1551.75,"s102","p510",17,9,1,854,1457,36,25,45,45
"left",1559.82,1559.43,"s102","p510",4,6,1,858,1463,37,25,45,45
"left",1570.48,1569.32,"s102","p510",7,10,2,865,1473,38,25,45,45
"right",1574.76,1571.32,"s102","p510",1,2,1,867,1474,38,26,45,45
"left",1602.57,1599.98,"s102","p510",22,26,1,889,1500,39,26,45,45
"left",1617.95,1617.07,"s102","p510",10,13,2,899,1513,40,26,45,45
"left",1668.31,1666.45,"s102","p510",28,56,3,927,1569,41,26,45,45
"right",1700.31,1699.26,"s102","p510",34,18,1,945,1603,41,27,45,45
"right",1712.04,1711.81,"s102","p510",12,6,2,951,1615,41,28,45,45
"right",1724.68,1724.54,"s102","p510",14,9,3,960,1629,41,29,45,45
"right",1750.18,1749.18,"s102","p510",30,13,4,973,1659,41,30,45,45
"left",1767.74,1765.81,"s102","p510",10,21,1,983,1680,42,30,45,45
"right",1780.65,1779.68,"s102","p510",13,9,1,992,1693,42,31,45,45
"right",1802.5,1802.15,"s102","p510",22,13,2,1005,1715,42,32,45,45
"left",1852.04,1851.24,"s102","p510",33,54,1,1038,1769,43,32,45,45
"left",1932.83,1932.54,"s102","p510",42,93,2,1080,1862,44,32,45,45
"right",1938.64,1938,"s102","p510",2,2,1,1082,1864,44,33,45,45
"left",1963.58,1962.33,"s102","p510",16,30,1,1098,1894,45,33,45,45
"left",1976.65,1976.08,"s102","p510",11,14,2,1109,1908,46,33,45,45
"right",1980.79,1979.14,"s102","p510",1,2,1,1111,1909,46,34,45,45
"left",2008.94,2008.15,"s102","p510",20,29,1,1131,1938,47,34,45,45
"right",2050.4,2047.29,"s102","p510",35,26,1,1157,1973,47,35,45,45
"left",2055.02,2052.44,"s102","p510",1,4,1,1158,1977,48,35,45,45
"left",2083.24,2082.52,"s102","p510",21,24,2,1179,2001,49,35,45,45
"right",2092.57,2090.9,"s102","p510",7,8,1,1187,2008,49,36,45,45
"right",2096.88,2096.07,"s102","p510",3,1,2,1188,2011,49,37,45,45
"left",2100.4,2098.74,"s102","p510",1,1,1,1189,2012,50,37,45,45
"right",2106.4,2106.38,"s102","p510",6,6,1,1195,2018,50,38,45,45
"right",2119.63,2118.9,"s102","p510",13,8,2,1203,2031,50,39,45,45
"left",2126.75,2125.9,"s102","p510",4,6,1,1207,2037,51,39,45,45
"right",2182.15,2180.13,"s102","p510",59,34,1,1241,2096,51,40,45,45
"right",2193.69,2192.65,"s102","p510",11,6,2,1247,2107,51,41,45,45
"left",2216.87,2214.25,"s102","p510",13,27,1,1260,2134,52,41,45,45
"right",2246.24,2244.19,"s102","p510",26,17,1,1277,2160,52,42,45,45
"left",2274.53,2273.37,"s102","p510",19,31,1,1296,2191,53,42,45,45
"left",2278.12,2278.03,"s102","p510",2,0,2,1298,2191,54,42,45,45
"right",2299.58,2298.74,"s102","p510",22,17,1,1315,2213,54,43,45,45
"left",2314.57,2313.62,"s102","p510",10,17,1,1325,2230,55,43,45,45
"left",2327.27,2326.07,"s102","p510",9,13,2,1334,2243,56,43,45,45
"left",2341.62,2340.77,"s102","p510",13,16,3,1347,2259,57,43,45,45
"right",2345.74,2341.08,"s102","p510",1,2,1,1349,2260,57,44,45,45
"left",2445.25,2445.12,"s102","p510",74,85,1,1423,2345,58,44,45,45
"left",2463.27,2462.75,"s102","p510",14,18,2,1437,2363,59,44,45,45
"right",2469.18,2468.24,"s102","p510",3,3,1,1440,2366,59,45,45,45
"left",2485.8,2484.77,"s102","p510",13,23,1,1453,2389,60,45,45,45
"right",2509.42,2507.68,"s102","p510",25,19,1,1472,2414,60,46,45,45
"left",2518.88,2518.3,"s102","p510",8,7,1,1480,2421,61,46,45,45
"left",2582.84,2581.38,"s102","p510",42,61,2,1522,2482,62,46,45,45
"right",2634.44,2633.92,"s102","p510",56,41,1,1563,2538,62,47,45,45
"left",2659.76,2659.34,"s102","p510",17,29,1,1580,2567,63,47,45,45
"right",2664.01,2663.94,"s102","p510",1,2,1,1582,2568,63,48,45,45
"right",2721.53,2720.51,"s102","p510",45,46,2,1628,2613,63,49,45,45
"left",2736.57,2736.26,"s102","p510",13,15,1,1641,2628,64,49,45,45
"right",2761.04,2760.03,"s102","p510",23,20,1,1661,2651,64,50,45,45
"right",2776.95,2775.54,"s102","p510",16,9,2,1670,2667,64,51,45,45
"left",2829.25,2828.07,"s102","p510",34,44,1,1704,2711,65,51,45,45
"left",2850.76,2850.75,"s102","p510",14,18,2,1718,2729,66,51,45,45
"right",2878.9,2877.45,"s102","p510",30,18,1,1736,2759,66,52,45,45
"right",2889.01,2888.4,"s102","p510",9,7,2,1743,2768,66,53,45,45
"right",2900.41,2899.51,"s102","p510",12,8,3,1751,2780,66,54,45,45
"right",2908.55,2907.91,"s102","p510",9,5,4,1756,2789,66,55,45,45
"left",2911.93,2909.26,"s102","p510",1,1,1,1757,2790,67,55,45,45
"right",2982.5,2981.05,"s102","p510",79,49,1,1806,2869,67,56,45,45
"left",3001.11,2998.43,"s102","p510",14,19,1,1820,2888,68,56,45,45
"right",3011.34,3010,"s102","p510",9,8,1,1828,2897,68,57,45,45
"right",3023.89,3022.84,"s102","p510",13,7,2,1835,2910,68,58,45,45
"left",3035.62,3034.61,"s102","p510",8,13,1,1843,2923,69,58,45,45
"right",3059.4,3058.39,"s102","p510",22,18,1,1861,2945,69,59,45,45
"right",3066.6,3065.9,"s102","p510",6,4,2,1865,2951,69,60,45,45
"left",3071.75,3071.12,"s102","p510",2,4,1,1867,2955,70,60,45,45
"right",3126.93,3126.1,"s102","p510",63,38,1,1905,3018,70,61,45,45
"right",3193.93,3193.43,"s102","p510",59,40,2,1945,3077,70,62,45,45
"left",3214.96,3214.25,"s102","p510",18,18,1,1963,3095,71,62,45,45
"left",3231.52,3228.46,"s102","p510",14,16,2,1977,3111,72,62,45,45
"left",3260.06,3260.02,"s102","p510",23,22,3,2000,3133,73,62,45,45
"left",3283.03,3281.56,"s102","p510",18,18,4,2018,3151,74,62,45,45
"right",3307.56,3306.43,"s102","p510",25,21,1,2039,3176,74,63,45,45
"left",3372.64,3371.53,"s102","p510",50,47,1,2089,3223,75,63,45,45
"left",3377.48,3376.14,"s102","p510",2,1,2,2091,3224,76,63,45,45
"right",3390.82,3390.06,"s102","p510",9,12,1,2103,3233,76,64,45,45
"left",3394.43,3390.98,"s102","p510",1,0,1,2104,3233,77,64,45,45
"left",3400.38,3399.93,"s102","p510",3,4,2,2107,3237,78,64,45,45
"right",3445.4,3445.32,"s102","p510",27,32,1,2139,3264,78,65,45,45
"left",3489,3487.88,"s102","p510",31,33,1,2170,3297,79,65,45,45
"right",3499.1,3498.9,"s102","p510",9,9,1,2179,3306,79,66,45,45
"left",3525.24,3522.5,"s102","p510",18,29,1,2197,3335,80,66,45,45
"left",95.33,93.99,"s103","p510",13,56,1,13,56,1,0,45,45
"left",219.95,212.83,"s103","p510",29,73,2,42,129,2,0,45,45
"right",239.22,235.99,"s103","p510",16,7,1,49,145,2,1,45,45
"left",290.69,282.45,"s103","p510",16,36,1,65,181,3,1,45,45
"right",323.9,322.72,"s103","p510",20,14,1,79,201,3,2,45,45
"right",332.53,331.4,"s103","p510",7,3,2,82,208,3,3,45,45
"right",419.9,419.03,"s103","p510",73,51,3,133,281,3,4,45,45
"left",431.02,429.19,"s103","p510",4,10,1,137,291,4,4,45,45
"left",469.76,468.52,"s103","p510",16,30,2,153,321,5,4,45,45
"left",490.62,488.26,"s103","p510",8,19,3,161,340,6,4,45,45
"right",515.58,513.4,"s103","p510",25,9,1,170,365,6,5,45,45
"right",547.57,546.08,"s103","p510",27,16,2,186,392,6,6,45,45
"left",570.68,570.12,"s103","p510",13,20,1,199,412,7,6,45,45
"right",580.74,580.07,"s103","p510",7,3,1,202,419,7,7,45,45
"left",624.47,624.18,"s103","p510",28,38,1,230,457,8,7,45,45
"right",629.1,627.24,"s103","p510",1,1,1,231,458,8,8,45,45
"right",640.33,639.6,"s103","p510",10,4,2,235,468,8,9,45,45
"right",647.89,647.83,"s103","p510",6,4,3,239,474,8,10,45,45
"right",652.58,651.39,"s103","p510",2,2,4,241,476,8,11,45,45
"right",661.88,661.08,"s103","p510",9,4,5,245,485,8,12,45,45
"left",665.73,662.97,"s103","p510",1,1,1,246,486,9,12,45,45
"left",706.39,706.23,"s103","p510",24,41,2,270,527,10,12,45,45
"left",730.35,728.89,"s103","p510",12,24,3,282,551,11,12,45,45
"left",762.65,761.85,"s103","p510",21,31,4,303,582,12,12,45,45
"left",770.94,769.15,"s103","p510",1,6,5,304,588,13,12,45,45
"right",775.31,772.38,"s103","p510",1,1,1,305,589,13,13,45,45
"left",780.6,775.44,"s103","p510",1,3,1,306,592,14,13,45,45
"left",793.1,792.1,"s103","p510",6,5,2,312,597,15,13,45,45
"left",815.23,811.6,"s103","p510",4,12,3,316,609,16,13,45,45
"right",821.36,818.81,"s103","p510",1,0,1,316,610,16,14,45,45
"right",859.19,858.86,"s103","p510",32,16,2,332,642,16,15,45,45
"right",867.17,865.69,"s103","p510",5,4,3,336,647,16,16,45,45
"right",1024.11,1023.67,"s103","p510",131,90,4,426,778,16,17,45,45
"left",1029.76,1029.73,"s103","p510",2,4,1,428,782,17,17,45,45
"right",1050.32,1049.61,"s103","p510",20,12,1,440,802,17,18,45,45
"right",1078.88,1077.82,"s103","p510",31,16,2,456,833,17,19,45,45
"right",1108.42,1108.38,"s103","p510",27,18,3,474,860,17,20,45,45
"left",1130.12,1129.26,"s103","p510",11,24,1,485,884,18,20,45,45
"right",1170.58,1169.92,"s103","p510",39,25,1,510,923,18,21,45,45
"left",1184.93,1184.62,"s103","p510",7,16,1,517,939,19,21,45,45
"left",1247.33,1244.43,"s103","p510",34,46,2,551,985,20,21,45,45
"left",1258.94,1257.83,"s103","p510",7,8,3,558,993,21,21,45,45
"right",1274.7,1274.08,"s103","p510",11,13,1,571,1004,21,22,45,45
"right",1284.49,1283.2,"s103","p510",9,6,2,577,1013,21,23,45,45
"left",1299.84,1296.44,"s103","p510",9,14,1,586,1027,22,23,45,45
"left",1304.91,1304.34,"s103","p510",2,1,2,588,1028,23,23,45,45
"right",1315.23,1313.99,"s103","p510",8,4,1,592,1036,23,24,45,45
"left",1328.42,1327.41,"s103","p510",7,14,1,599,1050,24,24,45,45
"left",1335.01,1333.92,"s103","p510",3,3,2,602,1053,25,24,45,45
"right",1341.34,1340.73,"s103","p510",3,4,1,606,1056,25,25,45,45
"right",1366.92,1365.84,"s103","p510",26,15,2,621,1082,25,26,45,45
"right",1416.08,1415.42,"s103","p510",50,32,3,653,1132,25,27,45,45
"left",1486.74,1484.51,"s103","p510",47,60,1,700,1192,26,27,45,45
"left",1505.42,1504.24,"s103","p510",14,20,2,714,1212,27,27,45,45
"right",1529.05,1528.58,"s103","p510",25,20,1,734,1237,27,28,45,45
"right",1539.93,1539.55,"s103","p510",10,7,2,741,1247,27,29,45,45
"left",1573.11,1568.92,"s103","p510",22,34,1,763,1281,28,29,45,45
"left",1582.84,1582.61,"s103","p510",6,6,2,769,1287,29,29,45,45
"left",1598.56,1598.34,"s103","p510",11,15,3,780,1302,30,29,45,45
"left",1635.03,1634.06,"s103","p510",31,38,4,811,1340,31,29,45,45
"right",1639.31,1635.43,"s103","p510",1,1,1,812,1341,31,30,45,45
"right",1657.1,1655.81,"s103","p510",24,12,2,824,1365,31,31,45,45
"left",1663.26,1660.53,"s103","p510",1,4,1,825,1369,32,31,45,45
"right",1687.05,1686.6,"s103","p510",26,16,1,841,1395,32,32,45,45
"left",1704.82,1703.76,"s103","p510",9,19,1,850,1414,33,32,45,45
"right",1712.27,1711.55,"s103","p510",4,4,1,854,1418,33,33,45,45
"left",1727.88,1727.32,"s103","p510",12,16,1,866,1434,34,33,45,45
"right",1768.52,1767.77,"s103","p510",40,25,1,891,1474,34,34,45,45
"left",1792.77,1791.38,"s103","p510",14,27,1,905,1501,35,34,45,45
"right",1797.11,1793.02,"s103","p510",1,2,1,907,1502,35,35,45,45
"left",1900.66,1900.27,"s103","p510",62,107,1,969,1609,36,35,45,45
"right",1910.86,1910.61,"s103","p510",9,4,1,973,1618,36,36,45,45
"left",1914.28,1913.16,"s103","p510",1,2,1,974,1620,37,36,45,45
"left",1959.89,1958.78,"s103","p510",28,51,2,1002,1671,38,36,45,45
"right",1980.66,1980.36,"s103","p510",21,11,1,1013,1692,38,37,45,45
"left",1986.11,1985.39,"s103","p510",2,3,1,1015,1695,39,37,45,45
"right",1990.36,1987.16,"s103","p510",1,1,1,1016,1696,39,38,45,45
"right",1994.94,1993.86,"s103","p510",1,2,2,1018,1697,39,39,45,45
"right",2044.48,2044.44,"s103","p510",59,27,3,1045,1756,39,40,45,45
"right",2062.31,2060.98,"s103","p510",18,12,4,1057,1774,39,41,45,45
"left",2069.38,2067.61,"s103","p510",3,7,1,1060,1781,40,41,45,45
"right",2095.23,2093.81,"s103","p510",31,17,1,1077,1812,40,42,45,45
"left",2150.41,2149.88,"s103","p510",34,62,1,1111,1874,41,42,45,45
"left",2159.9,2158.91,"s103","p510",6,8,2,1117,1882,42,42,45,45
"left",2163.48,2163.4,"s103","p510",2,0,3,1119,1882,43,42,45,45
"left",2206.52,2204.98,"s103","p510",29,42,4,1148,1924,44,42,45,45
"left",2219.33,2219.02,"s103","p510",7,12,5,1155,1936,45,42,45,45
"right",2227.88,2226.73,"s103","p510",6,5,1,1160,1942,45,43,45,45
"left",2233.16,2232.83,"s103","p510",3,3,1,1163,1945,46,43,45,45
"left",2279.83,2278.66,"s103","p510",33,53,2,1196,1998,47,43,45,45
"left",2286.28,2285.33,"s103","p510",3,4,3,1199,2002,48,43,45,45
"left",2398.55,2396.78,"s103","p510",55,72,4,1254,2074,49,43,45,45
"left",2432.11,2432.05,"s103","p510",14,17,5,1268,2091,50,43,45,45
"right",2447.55,2447.38,"s103","p510",11,8,1,1276,2102,50,44,45,45
"left",2481.61,2480.61,"s103","p510",25,32,1,1301,2134,51,44,45,45
"right",2523.87,2523.05,"s103","p510",41,27,1,1328,2175,51,45,45,45
"right",2529.41,2529.37,"s103","p510",3,3,2,1331,2178,51,46,45,45
"right",2544.07,2542.91,"s103","p510",14,7,3,1338,2192,51,47,45,45
"left",2616.21,2615.11,"s103","p510",41,70,1,1379,2262,52,47,45,45
"left",2627.04,2626.71,"s103","p510",8,12,2,1387,2274,53,47,45,45
"left",2698.3,2697.54,"s103","p510",39,67,3,1426,2341,54,47,45,45
"right",2727.71,2727.57,"s103","p510",35,24,1,1450,2376,54,48,45,45
"left",2733.43,2732.8,"s103","p510",1,3,1,1451,2379,55,48,45,45
"left",2767.43,2766.93,"s103","p510",16,32,2,1467,2411,56,48,45,45
"left",2809.58,2808.93,"s103","p510",27,39,3,1494,2450,57,48,45,45
"left",2867.27,2866.08,"s103","p510",37,38,4,1531,2488,58,48,45,45
"left",2937.97,2936.77,"s103","p510",36,42,5,1567,2530,59,48,45,45
"right",2942.14,2941.21,"s103","p510",1,1,1,1568,2531,59,49,45,45
"left",2949.65,2949.47,"s103","p510",4,6,1,1572,2537,60,49,45,45
"right",3008.94,3006.64,"s103","p510",51,39,1,1611,2588,60,50,45,45
"left",3018.16,3017.15,"s103","p510",7,6,1,1618,2594,61,50,45,45
"left",3025.82,3024.66,"s103","p510",5,6,2,1623,2600,62,50,45,45
"left",3080.01,3078.32,"s103","p510",40,34,3,1663,2634,63,50,45,45
"right",3146.63,3145.44,"s103","p510",60,48,1,1711,2694,63,51,45,45
"left",3174.61,3172.51,"s103","p510",23,28,1,1734,2722,64,51,45,45
"right",3200.12,3199.13,"s103","p510",23,25,1,1759,2745,64,52,45,45
"left",3230.45,3229.11,"s103","p510",19,30,1,1778,2775,65,52,45,45
"right",3234.74,3234.62,"s103","p510",1,3,1,1781,2776,65,53,45,45
"right",3239.1,3238.24,"s103","p510",2,1,2,1782,2778,65,54,45,45
"left",3242.76,3239.95,"s103","p510",1,1,1,1783,2779,66,54,45,45
"left",3286.77,3284.26,"s103","p510",32,50,2,1815,2829,67,54,45,45
"left",3307.78,3306.27,"s103","p510",12,24,3,1827,2853,68,54,45,45
"right",3321.69,3321.6,"s103","p510",13,7,1,1834,2866,68,55,45,45
"right",3389.76,3389.19,"s103","p510",72,43,2,1877,2938,68,56,45,45
"right",3417.09,3415.26,"s103","p510",24,19,3,1896,2962,68,57,45,45
"right",3443.48,3441.59,"s103","p510",20,18,4,1914,2982,68,58,45,45
"right",3477.87,3476.98,"s103","p510",24,21,5,1935,3006,68,59,45,45
"right",3490.44,3488.37,"s103","p510",12,10,6,1945,3018,68,60,45,45
"right",3497.42,3496.94,"s103","p510",6,4,7,1949,3024,68,61,45,45
"right",3521.19,3520.92,"s103","p510",28,14,8,1963,3052,68,62,45,45
"right",3551.42,3549.69,"s103","p510",32,11,9,1974,3084,68,63,45,45
"left",3594.83,3593.28,"s103","p510",25,47,1,1999,3131,69,63,45,45
"left",28.51,23.99,"s104","p510",6,21,1,6,28,1,0,45,45
"right",35.34,33.99,"s104","p510",5,0,1,6,33,1,1,45,45
"left",95.14,91.01,"s104","p510",22,55,1,28,88,2,1,45,45
"right",117.91,116.84,"s104","p510",20,9,1,37,108,2,2,45,45
"left",129.09,127.64,"s104","p510",4,11,1,41,119,3,2,45,45
"left",140.04,138.59,"s104","p510",3,11,2,44,130,4,2,45,45
"left",148.79,148.54,"s104","p510",3,10,3,47,140,5,2,45,45
"right",165.78,165.41,"s104","p510",17,9,1,56,157,5,3,45,45
"right",169.89,169.28,"s104","p510",1,0,2,56,158,5,4,45,45
"right",199.8,199.39,"s104","p510",31,11,3,67,189,5,5,45,45
"right",276.46,259.3,"s104","p510",44,26,4,93,233,5,6,45,45
"left",282.21,263.29,"s104","p510",1,4,1,94,237,6,6,45,45
"right",286.5,281.96,"s104","p510",1,1,1,95,238,6,7,45,45
"right",297.55,297,"s104","p510",10,4,2,99,248,6,8,45,45
"left",338.23,337.71,"s104","p510",18,42,1,117,290,7,8,45,45
"right",342.46,342.05,"s104","p510",1,2,1,119,291,7,9,45,45
"left",378.22,377.73,"s104","p510",16,33,1,135,324,8,9,45,45
"left",391.99,390.72,"s104","p510",5,12,2,140,336,9,9,45,45
"right",446.09,444.96,"s104","p510",47,16,1,156,383,9,10,45,45
"left",487.74,484.49,"s104","p510",17,31,1,173,414,10,10,45,45
"left",520.37,519.24,"s104","p510",10,28,2,183,442,11,10,45,45
"left",529.97,527.87,"s104","p510",3,9,3,186,451,12,10,45,45
"right",561.18,559.59,"s104","p510",30,16,1,202,481,12,11,45,45
"right",606.79,600.68,"s104","p510",36,21,2,223,517,12,12,45,45
"right",611.89,610.29,"s104","p510",2,0,3,223,519,12,13,45,45
"right",623.41,623.39,"s104","p510",12,5,4,228,531,12,14,45,45
"left",663.68,661.47,"s104","p510",20,34,1,248,565,13,14,45,45
"left",697.64,697.18,"s104","p510",18,22,2,266,587,14,14,45,45
"right",743.09,742.91,"s104","p510",31,23,1,289,618,14,15,45,45
"right",772.91,769.59,"s104","p510",24,8,2,297,642,14,16,45,45
"right",778.84,777.41,"s104","p510",3,2,3,299,645,14,17,45,45
"left",915.63,915.14,"s104","p510",69,132,1,368,777,15,17,45,45
"right",947.61,946.34,"s104","p510",32,18,1,386,809,15,18,45,45
"right",954.54,954.11,"s104","p510",6,2,2,388,815,15,19,45,45
"left",970.82,970.13,"s104","p510",8,19,1,396,834,16,19,45,45
"right",997.33,997.04,"s104","p510",31,16,1,412,865,16,20,45,45
"left",1003.53,1003.32,"s104","p510",4,4,1,416,869,17,20,45,45
"right",1013.07,1012.83,"s104","p510",8,5,1,421,877,17,21,45,45
"left",1051.36,1051.03,"s104","p510",23,44,1,444,921,18,21,45,45
"left",1069.24,1068.86,"s104","p510",11,16,2,455,937,19,21,45,45
"right",1073.58,1069.57,"s104","p510",1,0,1,455,938,19,22,45,45
"left",1077.1,1074.74,"s104","p510",1,0,1,456,938,20,22,45,45
"left",1120.05,1119.6,"s104","p510",29,47,2,485,985,21,22,45,45
"right",1140.65,1139.08,"s104","p510",19,12,1,497,1004,21,23,45,45
"right",1154.4,1153.15,"s104","p510",14,9,2,506,1018,21,24,45,45
"left",1176.06,1175.55,"s104","p510",13,23,1,519,1041,22,24,45,45
"right",1191.81,1190.9,"s104","p510",15,9,1,528,1056,22,25,45,45
"left",1255.2,1254.56,"s104","p510",40,66,1,568,1122,23,25,45,45
"right",1297.65,1296.31,"s104","p510",41,26,1,594,1163,23,26,45,45
"left",1306.86,1306.7,"s104","p510",4,9,1,598,1172,24,26,45,45
"left",1322.6,1322.36,"s104","p510",12,18,2,610,1190,25,26,45,45
"right",1328.27,1327.15,"s104","p510",3,3,1,613,1193,25,27,45,45
"right",1349,1348.77,"s104","p510",23,15,2,628,1216,25,28,45,45
"left",1366.17,1366.1,"s104","p510",11,20,1,639,1236,26,28,45,45
"left",1377.83,1376.67,"s104","p510",8,12,2,647,1248,27,28,45,45
"left",1382.52,1382.33,"s104","p510",2,1,3,649,1249,28,28,45,45
"right",1386.72,1385.5,"s104","p510",1,2,1,651,1250,28,29,45,45
"right",1392.21,1391.22,"s104","p510",4,2,2,653,1254,28,30,45,45
"left",1410.81,1410.02,"s104","p510",14,22,1,667,1276,29,30,45,45
"left",1422.86,1422.31,"s104","p510",10,12,2,677,1288,30,30,45,45
"right",1436.59,1435.71,"s104","p510",14,8,1,685,1302,30,31,45,45
"right",1442.12,1442.09,"s104","p510",4,3,2,688,1306,30,32,45,45
"right",1446.28,1445.62,"s104","p510",2,1,3,689,1308,30,33,45,45
"right",1454.6,1453.78,"s104","p510",7,5,4,694,1315,30,34,45,45
"left",1502.01,1501.36,"s104","p510",32,54,1,726,1369,31,34,45,45
"right",1506.2,1502.1,"s104","p510",1,2,1,728,1370,31,35,45,45
"right",1528.25,1527.7,"s104","p510",23,14,2,742,1393,31,36,45,45
"right",1554.03,1552.75,"s104","p510",31,16,3,758,1424,31,37,45,45
"right",1567.74,1566.53,"s104","p510",14,8,4,766,1438,31,38,45,45
"left",1590.77,1589.51,"s104","p510",17,25,1,783,1463,32,38,45,45
"left",1597.05,1596.27,"s104","p510",4,4,2,787,1467,33,38,45,45
"right",1633.44,1632.24,"s104","p510",39,25,1,812,1506,33,39,45,45
"left",1637.05,1636.55,"s104","p510",1,1,1,813,1507,34,39,45,45
"right",1641.09,1638.94,"s104","p510",1,0,1,813,1508,34,40,45,45
"right",1658.79,1657.59,"s104","p510",20,11,2,824,1528,34,41,45,45
"right",1666.76,1666.29,"s104","p510",7,5,3,829,1535,34,42,45,45
