"lever","time","scheduled_since","session","bird","cost_local","cost_alter","streak_length","cum_resp_left","cum_resp_right","cum_reinf_left","cum_reinf_right","local_VI","alter_VI"
"left",357.29,355.99,"s160","p004",19,1,2,225,15,11,4,63,35
"left",408.07,407.79,"s160","p004",32,0,3,257,15,12,4,63,35
"left",428.74,428.57,"s160","p004",10,0,4,267,15,13,4,63,35
"left",457.12,456.24,"s160","p004",18,0,5,285,15,14,4,63,35
"left",488.57,487.62,"s160","p004",21,0,6,306,15,15,4,63,35
"left",498.76,495.07,"s160","p004",3,0,7,309,15,16,4,63,35
"left",506.33,506.26,"s160","p004",3,0,8,312,15,17,4,63,35
"left",564.49,562.83,"s160","p004",38,0,9,350,15,18,4,63,35
"right",593.98,353.12,"s160","p004",1,14,1,364,16,18,5,35,63
"right",644.63,619.48,"s160","p004",1,26,2,390,17,18,6,35,63
"right",719.25,704.13,"s160","p004",7,34,3,424,24,18,7,35,63
"left",723.34,716.99,"s160","p004",1,0,1,425,24,19,7,63,35
"left",745.48,743.84,"s160","p004",7,1,2,432,25,20,7,63,35
"left",853.68,851.98,"s160","p004",42,2,3,474,27,21,7,63,35
"right",860.8,833.75,"s160","p004",1,2,1,476,28,21,8,35,63
"left",893.25,893.18,"s160","p004",15,3,1,491,31,22,8,63,35
"left",917.99,916.75,"s160","p004",10,1,2,501,32,23,8,63,35
"left",987.72,987.49,"s160","p004",32,4,3,533,36,24,8,63,35
"left",1063.14,1062.22,"s160","p004",35,0,4,568,36,25,8,63,35
"left",1100.8,1100.64,"s160","p004",26,2,5,594,38,26,8,63,35
"right",1135.79,1086.3,"s160","p004",1,18,1,612,39,26,9,35,63
"right",1234.42,1181.29,"s160","p004",1,58,2,670,40,26,10,35,63
"right",1270.94,1261.92,"s160","p004",4,20,3,690,44,26,11,35,63
"left",1275.09,1271.3,"s160","p004",1,0,1,691,44,27,11,63,35
"left",1340.81,1340.59,"s160","p004",38,7,2,729,51,28,11,63,35
"right",1368.9,1364.44,"s160","p004",3,12,1,741,54,28,12,35,63
"left",1375.36,1374.31,"s160","p004",3,1,1,744,55,29,12,63,35
"left",1423.26,1421.86,"s160","p004",28,2,2,772,57,30,12,63,35
"right",1431.42,1420.4,"s160","p004",1,5,1,777,58,30,13,35,63
"right",1455.58,1452.92,"s160","p004",5,11,2,788,63,30,14,35,63
"right",1464.27,1463.08,"s160","p004",1,2,3,790,64,30,15,35,63
"right",1544.76,1540.77,"s160","p004",12,36,4,826,76,30,16,35,63
"left",1563.64,1562.76,"s160","p004",6,1,1,832,77,31,16,63,35
"right",1574.27,1549.26,"s160","p004",1,1,1,833,78,31,17,35,63
"right",1596.23,1583.77,"s160","p004",2,7,2,840,80,31,18,35,63
"left",1616.75,1616.14,"s160","p004",7,1,1,847,81,32,18,63,35
"right",1662.18,1618.73,"s160","p004",1,14,1,861,82,32,19,35,63
"right",1767.64,1743.68,"s160","p004",12,27,2,888,94,32,20,35,63
"right",1824.09,1822.14,"s160","p004",4,12,3,900,98,32,21,35,63
"left",1849.81,1838.25,"s160","p004",6,3,1,906,101,33,21,63,35
"left",1868.06,1865.31,"s160","p004",5,2,2,911,103,34,21,63,35
"right",1871.79,1871.59,"s160","p004",1,0,1,911,104,34,22,35,63
"right",1909.21,1886.29,"s160","p004",4,19,2,930,108,34,23,35,63
"right",1922.39,1920.71,"s160","p004",1,7,3,937,109,34,24,35,63
"left",1927.18,1921.56,"s160","p004",1,1,1,938,110,35,24,63,35
"left",1991.47,1985.68,"s160","p004",31,6,2,969,116,36,24,63,35
"left",2062.54,2058.97,"s160","p004",28,8,3,997,124,37,24,63,35
"right",2068.71,2056.89,"s160","p004",1,2,1,999,125,37,25,35,63
"left",2091.38,2091.04,"s160","p004",15,2,1,1014,127,38,25,63,35
"right",2094.9,2082.21,"s160","p004",1,0,1,1014,128,38,26,35,63
"right",2168.5,2159.4,"s160","p004",7,37,2,1051,135,38,27,35,63
"right",2193.76,2182,"s160","p004",3,12,3,1063,138,38,28,35,63
"right",2201.25,2197.26,"s160","p004",1,2,4,1065,139,38,29,35,63
"right",2214.35,2213.75,"s160","p004",4,7,5,1072,143,38,30,35,63
"right",2249.91,2249.85,"s160","p004",4,12,6,1084,147,38,31,35,63
"right",2272.61,2263.41,"s160","p004",1,12,7,1096,148,38,32,35,63
"right",2329.35,2311.11,"s160","p004",7,21,8,1117,155,38,33,35,63
"left",2347.91,2346.88,"s160","p004",8,3,1,1125,158,39,33,63,35
"left",2359.18,2358.41,"s160","p004",4,3,2,1129,161,40,33,63,35
"left",2370.03,2365.68,"s160","p004",3,0,3,1132,161,41,33,63,35
"left",2391.71,2391.53,"s160","p004",7,2,4,1139,163,42,33,63,35
"right",2413.07,2409.85,"s160","p004",3,10,1,1149,166,42,34,35,63
"right",2460.19,2459.57,"s160","p004",5,24,2,1173,171,42,35,35,63
"left",2469.83,2468.21,"s160","p004",5,1,1,1178,172,43,35,63,35
"right",2474.92,2474.69,"s160","p004",1,1,1,1179,173,43,36,35,63
"right",2488.43,2479.42,"s160","p004",2,6,2,1185,175,43,37,35,63
"right",2507.96,2505.93,"s160","p004",4,9,3,1194,179,43,38,35,63
"left",2512.3,2509.33,"s160","p004",1,2,1,1195,181,44,38,63,35
"right",2525.28,2518.46,"s160","p004",2,5,1,1200,183,44,39,35,63
"left",2557.89,2556.8,"s160","p004",11,4,1,1211,187,45,39,63,35
"left",2581.15,2578.39,"s160","p004",12,6,2,1223,193,46,39,63,35
"right",2610.1,2597.78,"s160","p004",4,15,1,1238,197,46,40,35,63
"right",2622.49,2621.6,"s160","p004",2,2,2,1240,199,46,41,35,63
"left",2686,2684.65,"s160","p004",26,3,1,1266,202,47,41,63,35
"right",2689.56,2685.99,"s160","p004",1,0,1,1266,203,47,42,35,63
"left",2701.98,2700.5,"s160","p004",5,1,1,1271,204,48,42,63,35
"left",2734.51,2734.48,"s160","p004",16,4,2,1287,208,49,42,63,35
"right",2743.67,2730.06,"s160","p004",1,3,1,1290,209,49,43,35,63
"right",2864.56,2862.17,"s160","p004",22,53,2,1343,231,49,44,35,63
"left",2886.5,2885.01,"s160","p004",10,4,1,1353,235,50,44,63,35
"left",2936.45,2936,"s160","p004",26,6,2,1379,241,51,44,63,35
"left",2950.39,2947.95,"s160","p004",5,2,3,1384,243,52,44,63,35
"right",2977.76,2976.06,"s160","p004",2,16,1,1400,245,52,45,35,63
"left",2988.19,2986.89,"s160","p004",6,2,1,1406,247,53,45,63,35
"right",2996.3,2996.26,"s160","p004",1,3,1,1409,248,53,46,35,63
"left",3000.34,2995.69,"s160","p004",1,0,1,1410,248,54,46,63,35
"right",3029.92,3024.8,"s160","p004",4,14,1,1424,252,54,47,35,63
"right",3066.42,3054.42,"s160","p004",6,19,2,1443,258,54,48,35,63
"left",3233.54,3231.84,"s160","p004",68,30,1,1511,288,55,48,63,35
"right",3286.48,3282.92,"s160","p004",14,17,1,1528,302,55,49,35,63
"left",3319.59,3317.04,"s160","p004",15,6,1,1543,308,56,49,63,35
"left",3326.77,3326.09,"s160","p004",4,1,2,1547,309,57,49,63,35
"left",3363.44,3361.27,"s160","p004",16,6,3,1563,315,58,49,63,35
"right",3368.47,3359.98,"s160","p004",1,1,1,1564,316,58,50,35,63
"right",3373.46,3371.97,"s160","p004",2,1,2,1565,318,58,51,35,63
"left",3400.26,3398.94,"s160","p004",12,3,1,1577,321,59,51,63,35
"right",3409.31,3408.96,"s160","p004",1,4,1,1581,322,59,52,35,63
"right",3427.05,3425.81,"s160","p004",4,6,2,1587,326,59,53,35,63
"right",3440.02,3431.55,"s160","p004",2,7,3,1594,328,59,54,35,63
"right",3460.56,3449.52,"s160","p004",4,10,4,1604,332,59,55,35,63
"left",3464.64,3462.76,"s160","p004",1,1,1,1605,333,60,55,63,35
"left",3471.26,3470.14,"s160","p004",3,0,2,1608,333,61,55,63,35
"right",3477.91,3472.06,"s160","p004",1,2,1,1610,334,61,56,35,63
"right",3485.83,3485.41,"s160","p004",3,2,2,1612,337,61,57,35,63
"right",3507.81,3504.33,"s160","p004",3,8,3,1620,340,61,58,35,63
"left",3524.27,3521.76,"s160","p004",6,3,1,1626,343,62,58,63,35
"right",3550.22,3549.31,"s160","p004",3,9,1,1635,346,62,59,35,63
"right",3567.5,3564.72,"s160","p004",6,4,2,1639,352,62,60,35,63
"right",3581.7,3581,"s160","p004",3,4,3,1643,355,62,61,35,63
"left",3590.88,3587.77,"s160","p004",4,1,1,1647,356,63,61,63,35
"left",13.56,12.99,"s161","p004",3,0,1,3,0,1,0,63,35
"right",25.95,0.99,"s161","p004",1,6,1,9,1,1,1,35,63
"left",100.24,98.06,"s161","p004",41,21,1,50,22,2,1,63,35
"right",129.88,126.45,"s161","p004",5,22,1,72,27,2,2,35,63
"right",154.11,152.38,"s161","p004",11,11,2,83,38,2,3,35,63
"right",167.92,167.61,"s161","p004",7,10,3,93,45,2,4,35,63
"left",187.42,186.74,"s161","p004",14,10,1,107,55,3,4,63,35
"right",203.06,201.42,"s161","p004",7,10,1,117,62,3,5,35,63
"left",219.94,218.92,"s161","p004",8,8,1,125,70,4,5,63,35
"left",230.51,229.44,"s161","p004",2,4,2,127,74,5,5,63,35
"right",234,230.56,"s161","p004",1,0,1,127,75,5,6,35,63
"left",264.04,263.01,"s161","p004",18,10,1,145,85,6,6,63,35
"left",276.64,275.54,"s161","p004",6,3,2,151,88,7,6,63,35
"right",280.26,275.5,"s161","p004",1,0,1,151,89,7,7,35,63
"right",296.33,291.76,"s161","p004",4,12,2,163,93,7,8,35,63
"right",340.1,337.83,"s161","p004",14,37,3,200,107,7,9,35,63
"right",379.02,376.6,"s161","p004",14,23,4,223,121,7,10,35,63
"left",403.48,401.14,"s161","p004",11,6,1,234,127,8,10,63,35
"right",418.58,412.52,"s161","p004",4,7,1,241,131,8,11,35,63
"left",479.99,478.98,"s161","p004",24,29,1,265,160,9,11,63,35
"left",490.91,490.49,"s161","p004",2,1,2,267,161,10,11,63,35
"right",510.89,507.08,"s161","p004",8,11,1,278,169,10,12,35,63
"right",540.29,539.39,"s161","p004",10,10,2,288,179,10,13,35,63
"left",557.67,557.41,"s161","p004",6,3,1,294,182,11,13,63,35
"right",565.67,564.79,"s161","p004",3,2,1,296,185,11,14,35,63
"left",605.4,604.17,"s161","p004",24,18,1,320,203,12,14,63,35
"right",623.06,622.17,"s161","p004",7,4,1,324,210,12,15,35,63
"left",632.43,628.9,"s161","p004",3,3,1,327,213,13,15,63,35
"right",638.57,637.56,"s161","p004",3,1,1,328,216,13,16,35,63
"left",642.74,640.93,"s161","p004",1,1,1,329,217,14,16,63,35
"right",654.58,653.07,"s161","p004",5,5,1,334,222,14,17,35,63
"left",667.55,667.24,"s161","p004",6,6,1,340,228,15,17,63,35
"right",671.31,671.08,"s161","p004",1,0,1,340,229,15,18,35,63
"right",706.06,700.81,"s161","p004",10,18,2,358,239,15,19,35,63
"right",719.41,717.56,"s161","p004",4,5,3,363,243,15,20,35,63
"left",773.42,772.05,"s161","p004",21,12,1,384,255,16,20,63,35
"right",798.31,795.91,"s161","p004",5,5,1,389,260,16,21,35,63
"right",819.67,817.81,"s161","p004",9,8,2,397,269,16,22,35,63
"left",851.67,848.92,"s161","p004",14,8,1,411,277,17,22,63,35
"right",855.12,852.17,"s161","p004",1,0,1,411,278,17,23,35,63
"right",895.33,894.62,"s161","p004",11,14,2,425,289,17,24,35,63
"right",929.81,928.83,"s161","p004",13,12,3,437,302,17,25,35,63
"left",996.39,996.17,"s161","p004",29,26,1,466,328,18,25,63,35
"right",1020.11,1019.31,"s161","p004",8,8,1,474,336,18,26,35,63
"left",1024.25,1021.89,"s161","p004",1,1,1,475,337,19,26,63,35
"right",1033.39,1031.61,"s161","p004",2,3,1,478,339,19,27,35,63
"right",1037.11,1036.89,"s161","p004",1,0,2,478,340,19,28,35,63
"right",1043.72,1042.61,"s161","p004",3,2,3,480,343,19,29,35,63
"left",1048.13,1044.75,"s161","p004",1,1,1,481,344,20,29,63,35
"left",1062.39,1061.63,"s161","p004",5,5,2,486,349,21,29,63,35
"right",1068.33,1068.22,"s161","p004",3,1,1,487,352,21,30,35,63
"right",1107.92,1105.83,"s161","p004",14,16,2,503,366,21,31,35,63
"right",1170.56,1167.42,"s161","p004",17,24,3,527,383,21,32,35,63
"left",1175.13,1168.89,"s161","p004",1,1,1,528,384,22,32,63,35
"right",1190.42,1190.06,"s161","p004",8,3,1,531,392,22,33,35,63
"right",1212.34,1209.92,"s161","p004",8,8,2,539,400,22,34,35,63
"right",1233.31,1232.84,"s161","p004",5,9,3,548,405,22,35,35,63
"right",1284.24,1281.81,"s161","p004",21,13,4,561,426,22,36,35,63
"right",1346.04,1344.74,"s161","p004",20,20,5,581,446,22,37,35,63
"right",1349.74,1349.54,"s161","p004",2,0,6,581,448,22,38,35,63
"right",1410.32,1407.24,"s161","p004",24,19,7,600,472,22,39,35,63
"left",1421.5,1420.63,"s161","p004",3,4,1,603,476,23,39,63,35
"right",1487.24,1485.82,"s161","p004",29,24,1,627,505,23,40,35,63
"left",1492.63,1486,"s161","p004",1,2,1,628,507,24,40,63,35
"right",1526.79,1522.74,"s161","p004",12,9,1,637,519,24,41,35,63
"left",1562.27,1559.13,"s161","p004",17,13,1,654,532,25,41,63,35
"left",1582.79,1578.77,"s161","p004",7,8,2,661,540,26,41,63,35
"right",1596.83,1593.29,"s161","p004",5,5,1,666,545,26,42,35,63
"left",1601.45,1600.29,"s161","p004",1,1,1,667,546,27,42,63,35
"right",1618.64,1617.33,"s161","p004",7,6,1,673,553,27,43,35,63
"right",1633.7,1631.14,"s161","p004",6,4,2,677,559,27,44,35,63
"right",1660.51,1660.2,"s161","p004",12,8,3,685,571,27,45,35,63
"right",1689.07,1684.01,"s161","p004",9,9,4,694,580,27,46,35,63
"left",1725.67,1720.95,"s161","p004",10,23,1,704,603,28,46,30,90
"left",1745.72,1742.17,"s161","p004",6,6,2,710,609,29,46,30,90
"left",1769.49,1766.22,"s161","p004",5,10,3,715,619,30,46,30,90
"right",1786.99,1786.57,"s161","p004",9,4,1,719,628,30,47,90,30
"right",1804.23,1802.49,"s161","p004",8,5,2,724,636,30,48,90,30
"left",1837.61,1833.99,"s161","p004",13,14,1,737,650,31,48,30,90
"left",1917.14,1914.11,"s161","p004",23,32,2,760,682,32,48,30,90
"left",1932.7,1931.64,"s161","p004",4,4,3,764,686,33,48,30,90
"left",1955.16,1954.2,"s161","p004",10,6,4,774,692,34,48,30,90
"left",1960.05,1959.66,"s161","p004",1,1,5,775,693,35,48,30,90
"left",1975.86,1973.55,"s161","p004",5,5,6,780,698,36,48,30,90
"right",1979.63,1972.73,"s161","p004",1,0,1,780,699,36,49,90,30
"left",2042.32,2041.36,"s161","p004",29,19,1,809,718,37,49,30,90
"left",2068.09,2067.82,"s161","p004",15,9,2,824,727,38,49,30,90
"left",2153.19,2149.59,"s161","p004",30,20,3,854,747,39,49,30,90
"left",2189.44,2182.69,"s161","p004",16,4,4,870,751,40,49,30,90
"right",2202.76,2201.13,"s161","p004",3,6,1,876,754,40,50,90,30
"left",2227.64,2225.94,"s161","p004",15,6,1,891,760,41,50,30,90
"right",2231.06,2230.26,"s161","p004",1,0,1,891,761,41,51,90,30
"left",2237.25,2237.14,"s161","p004",2,1,1,893,762,42,51,30,90
"left",2244.49,2243.75,"s161","p004",4,1,2,897,763,43,51,30,90
"left",2251.86,2250.99,"s161","p004",3,3,3,900,766,44,51,30,90
"right",2260.93,2255.56,"s161","p004",2,4,1,904,768,44,52,90,30
"right",2292,2290.43,"s161","p004",6,12,2,916,774,44,53,90,30
"right",2329.04,2327.5,"s161","p004",9,15,3,931,783,44,54,90,30
"left",2350.39,2347.36,"s161","p004",9,5,1,940,788,45,54,30,90
"left",2444.17,2443.89,"s161","p004",36,20,2,976,808,46,54,30,90
"left",2501.36,2491.67,"s161","p004",18,6,3,994,814,47,54,30,90
"left",2506.05,2504.86,"s161","p004",1,2,4,995,816,48,54,30,90
"left",2537.39,2530.55,"s161","p004",8,5,5,1003,821,49,54,30,90
"left",2547.62,2546.89,"s161","p004",3,1,6,1006,822,50,54,30,90
"right",2570.54,2569.54,"s161","p004",3,7,1,1013,825,50,55,90,30
"left",2587.68,2586.12,"s161","p004",8,5,1,1021,830,51,55,30,90
"left",2647.47,2646.18,"s161","p004",21,15,2,1042,845,52,55,30,90
"left",2663.01,2662.97,"s161","p004",9,5,3,1051,850,53,55,30,90
"right",2666.63,2662.04,"s161","p004",1,0,1,1051,851,53,56,90,30
"left",2671.03,2667.51,"s161","p004",1,1,1,1052,852,54,56,30,90
"right",2737.15,2734.13,"s161","p004",6,23,1,1075,858,54,57,90,30
"left",2747.52,2746.53,"s161","p004",6,4,1,1081,862,55,57,30,90
"right",2864.12,2863.65,"s161","p004",20,75,1,1156,882,55,58,90,30
"left",2877.45,2874.02,"s161","p004",6,2,1,1162,884,56,58,30,90
"left",2888.57,2886.95,"s161","p004",7,3,2,1169,887,57,58,30,90
"left",2908.96,2900.07,"s161","p004",6,5,3,1175,892,58,58,30,90
"left",2979.69,2976.46,"s161","p004",35,6,4,1210,898,59,58,30,90
"left",3051.84,3050.19,"s161","p004",30,12,5,1240,910,60,58,30,90
"left",3073.7,3072.34,"s161","p004",14,5,6,1254,915,61,58,30,90
"right",3109.32,3105.62,"s161","p004",6,19,1,1273,921,61,59,90,30
"left",3127.1,3126.2,"s161","p004",10,6,1,1283,927,62,59,30,90
"left",3153.71,3153.6,"s161","p004",17,6,2,1300,933,63,59,30,90
"left",3233.8,3233.21,"s161","p004",41,15,3,1341,948,64,59,30,90
"left",3240.43,3240.3,"s161","p004",2,1,4,1343,949,65,59,30,90
"left",3283.8,3282.93,"s161","p004",16,5,5,1359,954,66,59,30,90
"left",3333.21,3327.3,"s161","p004",15,7,6,1374,961,67,59,30,90
"left",3347.23,3343.71,"s161","p004",5,1,7,1379,962,68,59,30,90
"left",3372.16,3370.73,"s161","p004",7,2,8,1386,964,69,59,30,90
"left",3414.7,3413.66,"s161","p004",22,4,9,1408,968,70,59,30,90
"left",3423.63,3423.2,"s161","p004",7,1,10,1415,969,71,59,30,90
"left",3444.74,3444.13,"s161","p004",10,3,11,1425,972,72,59,30,90
"left",3465.74,3464.24,"s161","p004",14,5,12,1439,977,73,59,30,90
"left",3482.64,3479.24,"s161","p004",5,5,13,1444,982,74,59,30,90
"left",3490.14,3489.14,"s161","p004",3,0,14,1447,982,75,59,30,90
"left",3513.1,3510.64,"s161","p004",12,7,15,1459,989,76,59,30,90
"right",3533.26,3532.82,"s161","p004",4,16,1,1475,993,76,60,90,30
"left",3557.77,3556.6,"s161","p004",14,6,1,1489,999,77,60,30,90
"right",3590.28,3572.76,"s161","p004",2,22,1,1511,1001,77,61,90,30
"right",21.84,19.99,"s162","p004",1,11,1,11,1,0,1,90,30
"left",28.72,24.99,"s162","p004",1,1,1,12,2,1,1,30,90
"left",69.23,68.22,"s162","p004",43,13,2,55,15,2,1,30,90
"right",98.53,95.34,"s162","p004",10,27,1,82,25,2,2,90,30
"left",138.92,138.73,"s162","p004",43,8,1,125,33,3,2,30,90
"left",143.29,142.42,"s162","p004",1,1,2,126,34,4,2,30,90
"right",146.77,144.03,"s162","p004",1,0,1,126,35,4,3,90,30
"left",202.75,201.79,"s162","p004",60,14,1,186,49,5,3,30,90
"left",209.84,209.25,"s162","p004",1,2,2,187,51,6,3,30,90
"left",216.74,216.34,"s162","p004",1,1,3,188,52,7,3,30,90
"left",232.51,232.24,"s162","p004",9,6,4,197,58,8,3,30,90
"left",242.91,242.01,"s162","p004",5,2,5,202,60,9,3,30,90
"right",246.44,243.27,"s162","p004",1,0,1,202,61,9,4,90,30
"left",320.8,317.41,"s162","p004",48,14,1,250,75,10,4,30,90
"left",333.64,333.3,"s162","p004",7,3,2,257,78,11,4,30,90
"right",362.89,361.94,"s162","p004",7,14,1,271,85,11,5,90,30
"left",371.36,371.14,"s162","p004",2,2,1,273,87,12,5,30,90
"right",415.49,403.39,"s162","p004",6,25,1,298,93,12,6,90,30
"left",440.08,439.86,"s162","p004",16,5,1,314,98,13,6,30,90
"left",485.23,484.58,"s162","p004",34,9,2,348,107,14,6,30,90
"left",505.2,503.73,"s162","p004",11,6,3,359,113,15,6,30,90
"right",536.81,521.99,"s162","p004",3,23,1,382,116,15,7,90,30
"left",562.94,562.7,"s162","p004",16,4,1,398,120,16,7,30,90
"left",575.16,574.44,"s162","p004",6,5,2,404,125,17,7,30,90
"left",604.6,602.66,"s162","p004",16,6,3,420,131,18,7,30,90
"left",618.47,618.1,"s162","p004",5,1,4,425,132,19,7,30,90
"right",622.31,619.31,"s162","p004",1,0,1,425,133,19,8,90,30
"left",645.08,644.97,"s162","p004",19,1,1,444,134,20,8,30,90
"right",665.8,663.81,"s162","p004",2,16,1,460,136,20,9,90,30
"left",669.94,669.58,"s162","p004",1,0,1,461,136,21,9,30,90
"left",683.54,683.44,"s162","p004",12,1,2,473,137,22,9,30,90
"right",717.98,704.3,"s162","p004",3,38,1,511,140,22,10,90,30
"right",785.7,782.48,"s162","p004",11,78,2,589,151,22,11,90,30
"left",799.58,799.04,"s162","p004",11,1,1,600,152,23,11,30,90
"right",842.28,832.2,"s162","p004",5,39,1,639,157,23,12,90,30
"left",854.43,854.08,"s162","p004",7,0,1,646,157,24,12,30,90
"left",862.73,861.93,"s162","p004",3,0,2,649,157,25,12,30,90
"left",896.8,896.23,"s162","p004",30,3,3,679,160,26,12,30,90
"right",918.47,881.78,"s162","p004",1,17,1,696,161,26,13,90,30
"left",938.44,938.3,"s162","p004",15,1,1,711,162,27,13,30,90
"right",943.78,924.97,"s162","p004",1,1,1,712,163,27,14,90,30
"left",954.98,953.94,"s162","p004",11,0,1,723,163,28,14,30,90
"left",994.63,993.48,"s162","p004",24,5,2,747,168,29,14,30,90
"left",1042.23,1042.13,"s162","p004",39,5,3,786,173,30,14,30,90
"left",1089.41,1088.73,"s162","p004",46,4,4,832,177,31,14,30,90
"right",1092.86,1085.28,"s162","p004",1,0,1,832,178,31,15,90,30
"left",1100.6,1099.91,"s162","p004",5,0,1,837,178,32,15,30,90
"left",1111.21,1111.1,"s162","p004",6,1,2,843,179,33,15,30,90
"left",1206.12,1201.71,"s162","p004",65,13,3,908,192,34,15,30,90
"left",1235.43,1234.62,"s162","p004",21,3,4,929,195,35,15,30,90
"left",1256.41,1255.93,"s162","p004",15,3,5,944,198,36,15,30,90
"left",1352.17,1351.91,"s162","p004",69,5,6,1013,203,37,15,30,90
"right",1420.7,1412.36,"s162","p004",6,51,1,1064,209,37,16,90,30
"left",1444,1442.67,"s162","p004",17,0,1,1081,209,38,16,30,90
"left",1473.7,1472.5,"s162","p004",20,1,2,1101,210,39,16,30,90
"left",1479.54,1477.2,"s162","p004",1,1,3,1102,211,40,16,30,90
"left",1511.04,1510.04,"s162","p004",18,3,4,1120,214,41,16,30,90
"left",1527.92,1527.54,"s162","p004",11,2,5,1131,216,42,16,30,90
"left",1562.39,1561.42,"s162","p004",23,2,6,1154,218,43,16,30,90
"left",1605.33,1603.89,"s162","p004",24,3,7,1178,221,44,16,30,90
"left",1651.32,1649.83,"s162","p004",32,2,8,1210,223,45,16,30,90
"left",1664.05,1661.82,"s162","p004",7,1,9,1217,224,46,16,30,90
"left",1708.55,1705.55,"s162","p004",29,3,10,1246,227,47,16,30,90
"right",1772.61,1735.2,"s162","p004",3,40,1,1286,230,47,17,90,30
"right",1861.48,1857.11,"s162","p004",5,56,2,1342,235,47,18,90,30
"left",1894.37,1894.05,"s162","p004",21,0,1,1363,235,48,18,30,90
"left",1960.05,1959.87,"s162","p004",47,3,2,1410,238,49,18,30,90
"right",1963.57,1949.98,"s162","p004",1,0,1,1410,239,49,19,90,30
"left",1983.26,1982.55,"s162","p004",9,2,1,1419,241,50,19,30,90
"left",2017.87,2016.76,"s162","p004",19,2,2,1438,243,51,19,30,90
"left",2035.88,2035.37,"s162","p004",8,1,3,1446,244,52,19,30,90
"left",2101.44,2101.38,"s162","p004",48,5,4,1494,249,53,19,30,90
"right",2115.94,2113.07,"s162","p004",2,4,1,1498,251,53,20,90,30
"left",2132.71,2131.94,"s162","p004",8,1,1,1506,252,54,20,30,90
"left",2183.42,2183.21,"s162","p004",36,0,2,1542,252,55,20,30,90
"right",2187,2135.44,"s162","p004",1,0,1,1542,253,55,21,90,30
"right",2238.52,2227.5,"s162","p004",4,27,2,1569,257,55,22,24,360
"right",2270.43,2256.02,"s162","p004",3,22,3,1591,260,55,23,24,360
"right",2293.72,2292.93,"s162","p004",3,15,4,1606,263,55,24,24,360
"right",2315.06,2306.22,"s162","p004",3,12,5,1618,266,55,25,24,360
"right",2330.65,2324.56,"s162","p004",1,7,6,1625,267,55,26,24,360
"right",2344.44,2342.15,"s162","p004",1,8,7,1633,268,55,27,24,360
"right",2387.76,2373.94,"s162","p004",3,24,8,1657,271,55,28,24,360
"right",2439.9,2438.26,"s162","p004",10,19,9,1676,281,55,29,24,360
"right",2478.34,2469.4,"s162","p004",2,17,10,1693,283,55,30,24,360
"right",2534.12,2525.84,"s162","p004",7,20,11,1713,290,55,31,24,360
"right",2544.29,2538.62,"s162","p004",2,3,12,1716,292,55,32,24,360
"right",2594.63,2590.79,"s162","p004",10,21,13,1737,302,55,33,24,360
"right",2660.23,2660.13,"s162","p004",5,27,14,1764,307,55,34,24,360
"right",2676.05,2672.73,"s162","p004",3,8,15,1772,310,55,35,24,360
"right",2693.91,2693.55,"s162","p004",8,4,16,1776,318,55,36,24,360
"right",2730.82,2730.41,"s162","p004",14,8,17,1784,332,55,37,24,360
"right",2765.51,2763.32,"s162","p004",10,12,18,1796,342,55,38,24,360
"left",2787.09,2782.92,"s162","p004",5,5,1,1801,347,56,38,360,24
"right",2815.39,2812.01,"s162","p004",6,4,1,1805,353,56,39,24,360
"right",2826.24,2818.89,"s162","p004",1,0,2,1805,354,56,40,24,360
"right",2838.4,2837.74,"s162","p004",3,3,3,1808,357,56,41,24,360
"right",2854.4,2848.9,"s162","p004",5,3,4,1811,362,56,42,24,360
"right",2871.4,2863.9,"s162","p004",3,4,5,1815,365,56,43,24,360
"right",2903.82,2902.9,"s162","p004",16,6,6,1821,381,56,44,24,360
"right",2928.81,2927.32,"s162","p004",8,3,7,1824,389,56,45,24,360
"right",2960.68,2959.31,"s162","p004",14,3,8,1827,403,56,46,24,360
"right",3014.24,3013.18,"s162","p004",21,10,9,1837,424,56,47,24,360
"right",3149.75,3147.74,"s162","p004",52,39,10,1876,476,56,48,24,360
"right",3177.79,3174.25,"s162","p004",6,9,11,1885,482,56,49,24,360
"left",3189.64,3187.59,"s162","p004",3,3,1,1888,485,57,49,360,24
"right",3205.41,3204.29,"s162","p004",4,4,1,1892,489,57,50,24,360
"right",3235.25,3233.91,"s162","p004",7,12,2,1904,496,57,51,24,360
"right",3243.31,3242.75,"s162","p004",1,2,3,1906,497,57,52,24,360
"right",3266.41,3260.81,"s162","p004",7,6,4,1912,504,57,53,24,360
"right",3272.55,3269.91,"s162","p004",1,1,5,1913,505,57,54,24,360
"right",3289.15,3285.05,"s162","p004",2,2,6,1915,507,57,55,24,360
"right",3302.77,3294.65,"s162","p004",1,6,7,1921,508,57,56,24,360
"right",3309.72,3308.27,"s162","p004",1,1,8,1922,509,57,57,24,360
"right",3331.13,3327.22,"s162","p004",8,5,9,1927,517,57,58,24,360
"right",3354.88,3354.63,"s162","p004",9,12,10,1939,526,57,59,24,360
"right",3364.6,3364.38,"s162","p004",3,1,11,1940,529,57,60,24,360
"right",3383.14,3382.1,"s162","p004",9,4,12,1944,538,57,61,24,360
"right",3391.69,3390.64,"s162","p004",4,0,13,1944,542,57,62,24,360
