"lever","time","scheduled_since","session","bird","cost_local","cost_alter","streak_length","cum_resp_left","cum_resp_right","cum_reinf_left","cum_reinf_right","local_VI","alter_VI"
"right",1990.78,1989.89,"s24","p736",14,9,2,693,1251,21,64,30,90
"left",2043.61,2040.88,"s24","p736",23,36,1,716,1287,22,64,90,30
"right",2094.68,2094.28,"s24","p736",29,23,1,739,1316,22,65,30,90
"right",2132.88,2129.18,"s24","p736",19,11,2,750,1335,22,66,30,90
"left",2150.54,2149.11,"s24","p736",8,9,1,758,1344,23,66,90,30
"right",2165.68,2165.38,"s24","p736",9,4,1,762,1353,23,67,30,90
"right",2172.96,2172.18,"s24","p736",3,2,2,764,1356,23,68,30,90
"right",2181.21,2179.46,"s24","p736",4,2,3,766,1360,23,69,30,90
"right",2186.9,2184.71,"s24","p736",1,3,4,769,1361,23,70,30,90
"left",2201.28,2196.04,"s24","p736",3,6,1,772,1367,24,70,90,30
"right",2220.74,2219.4,"s24","p736",11,8,1,780,1378,24,71,30,90
"right",2233,2232.24,"s24","p736",6,4,2,784,1384,24,72,30,90
"right",2272.68,2270.5,"s24","p736",25,15,3,799,1409,24,73,30,90
"right",2290.32,2290.18,"s24","p736",11,7,4,806,1420,24,74,30,90
"right",2320.4,2319.82,"s24","p736",22,9,5,815,1442,24,75,30,90
"right",2346.33,2344.9,"s24","p736",17,10,6,825,1459,24,76,30,90
"right",2366.77,2365.83,"s24","p736",12,7,7,832,1471,24,77,30,90
"left",2371.35,2368.78,"s24","p736",1,1,1,833,1472,25,77,90,30
"right",2407.75,2407.27,"s24","p736",20,12,1,845,1492,25,78,30,90
"right",2425.42,2424.25,"s24","p736",8,5,2,850,1500,25,79,30,90
"right",2468.3,2466.92,"s24","p736",30,15,3,865,1530,25,80,30,90
"right",2477.56,2476.8,"s24","p736",3,0,4,865,1533,25,81,30,90
"left",2489.96,2488.85,"s24","p736",4,7,1,869,1540,26,81,90,30
"right",2533.4,2532.06,"s24","p736",29,16,1,885,1569,26,82,30,90
"right",2538.97,2538.9,"s24","p736",2,0,2,885,1571,26,83,30,90
"right",2563.03,2562.47,"s24","p736",14,5,3,890,1585,26,84,30,90
"right",2585.26,2584.53,"s24","p736",14,9,4,899,1599,26,85,30,90
"right",2601.92,2601.76,"s24","p736",10,7,5,906,1609,26,86,30,90
"right",2611.57,2611.42,"s24","p736",6,3,6,909,1615,26,87,30,90
"right",2636.86,2636.07,"s24","p736",17,10,7,919,1632,26,88,30,90
"right",2677.01,2676.36,"s24","p736",31,8,8,927,1663,26,89,30,90
"right",2686.42,2685.51,"s24","p736",5,1,9,928,1668,26,90,30,90
"right",2798.3,2796.92,"s24","p736",82,38,10,966,1750,26,91,30,90
"right",2806.77,2805.8,"s24","p736",3,3,11,969,1753,26,92,30,90
"right",2821.82,2820.27,"s24","p736",9,4,12,973,1762,26,93,30,90
"right",2833.34,2832.32,"s24","p736",8,2,13,975,1770,26,94,30,90
"left",2870.27,2869.46,"s24","p736",13,28,1,988,1798,27,94,90,30
"right",2874.09,2870.84,"s24","p736",1,0,1,988,1799,27,95,30,90
"right",2890.95,2889.59,"s24","p736",9,8,2,996,1808,27,96,30,90
"left",2919.09,2913.77,"s24","p736",7,17,1,1003,1825,28,96,90,30
"right",2923.13,2922.45,"s24","p736",1,0,1,1003,1826,28,97,30,90
"right",2937.4,2935.63,"s24","p736",7,4,2,1007,1833,28,98,30,90
"right",2946.13,2944.9,"s24","p736",4,2,3,1009,1837,28,99,30,90
"right",2950.91,2950.63,"s24","p736",1,0,4,1009,1838,28,100,30,90
"right",2962.53,2961.41,"s24","p736",6,1,5,1010,1844,28,101,30,90
"right",2980.42,2980.03,"s24","p736",10,9,6,1019,1854,28,102,30,90
"left",2990.04,2989.59,"s24","p736",2,5,1,1021,1859,29,102,90,30
"left",3032.22,3030.54,"s24","p736",14,22,2,1035,1881,30,102,90,30
"right",3036.4,3035.92,"s24","p736",1,0,1,1035,1882,30,103,30,90
"right",3049.15,3048.9,"s24","p736",8,2,2,1037,1890,30,104,30,90
"left",3055.32,3050.72,"s24","p736",1,2,1,1038,1892,31,104,90,30
"right",3063.57,3062.65,"s24","p736",3,2,1,1040,1895,31,105,30,90
"right",3072.35,3072.07,"s24","p736",4,2,2,1042,1899,31,106,30,90
"right",3079.12,3077.85,"s24","p736",3,0,3,1042,1902,31,107,30,90
"right",3095.68,3094.62,"s24","p736",11,5,4,1047,1913,31,108,30,90
"right",3100.88,3100.18,"s24","p736",2,1,5,1048,1915,31,109,30,90
"left",3104.87,3100.82,"s24","p736",1,0,1,1049,1915,32,109,90,30
"right",3118,3117.38,"s24","p736",8,1,1,1050,1923,32,110,30,90
"right",3167.46,3166.5,"s24","p736",37,12,2,1062,1960,32,111,30,90
"right",3184.24,3182.96,"s24","p736",11,4,3,1066,1971,32,112,30,90
"left",3188.82,3184.37,"s24","p736",1,1,1,1067,1972,33,112,90,30
"right",3237.63,3236.74,"s24","p736",35,14,1,1081,2007,33,113,30,90
"right",3282.21,3281.13,"s24","p736",32,13,2,1094,2039,33,114,30,90
"left",3288.02,3280.32,"s24","p736",1,0,1,1095,2039,34,114,90,30
"right",3356.26,3354.71,"s24","p736",48,22,1,1117,2087,34,115,30,90
"right",3368.3,3367.76,"s24","p736",5,4,2,1121,2092,34,116,30,90
"right",3380.93,3380.8,"s24","p736",9,3,3,1124,2101,34,117,30,90
"right",3469.18,3466.43,"s24","p736",59,21,4,1145,2160,34,118,30,90
"right",3506.74,3506.68,"s24","p736",23,11,5,1156,2183,34,119,30,90
"right",3534.58,3532.24,"s24","p736",17,11,6,1167,2200,34,120,30,90
"right",3539.98,3538.08,"s24","p736",1,0,7,1167,2201,34,121,30,90
"left",3544.8,3543.52,"s24","p736",1,1,1,1168,2202,35,121,90,30
"right",3588.21,3586.48,"s24","p736",27,10,1,1178,2229,35,122,30,90
"right",3595.44,3594.71,"s24","p736",3,1,2,1179,2232,35,123,30,90
"right",24.38,23.99,"s25","p736",17,9,1,9,17,0,1,30,90
"left",32.45,31.99,"s25","p736",3,2,1,12,19,1,1,90,30
"left",47.59,45.95,"s25","p736",7,6,2,19,25,2,1,90,30
"right",55.79,54.88,"s25","p736",3,2,1,21,28,2,2,30,90
"right",59.84,59.29,"s25","p736",1,0,2,21,29,2,3,30,90
"left",68.21,61.09,"s25","p736",1,3,1,22,32,3,3,90,30
"right",87.58,87.34,"s25","p736",15,7,1,29,47,3,4,30,90
"right",106.21,106.08,"s25","p736",14,4,2,33,61,3,5,30,90
"right",115.26,113.71,"s25","p736",6,3,3,36,67,3,6,30,90
"left",137.34,136.71,"s25","p736",11,14,1,47,81,4,6,90,30
"left",145.7,140.84,"s25","p736",1,4,2,48,85,5,6,90,30
"right",191.5,190.76,"s25","p736",37,16,1,64,122,5,7,30,90
"right",201.16,201,"s25","p736",6,1,2,65,128,5,8,30,90
"right",245.83,242.66,"s25","p736",38,16,3,81,166,5,9,30,90
"left",275.19,274.2,"s25","p736",9,23,1,90,189,6,9,90,30
"right",284.9,283.33,"s25","p736",5,3,1,93,194,6,10,30,90
"right",330.92,330.4,"s25","p736",36,14,2,107,230,6,11,30,90
"right",339.4,338.42,"s25","p736",3,2,3,109,233,6,12,30,90
"right",373.12,372.9,"s25","p736",33,9,4,118,266,6,13,30,90
"left",378.74,375.69,"s25","p736",1,2,1,119,268,7,13,90,30
"right",405.25,403.62,"s25","p736",19,7,1,126,287,7,14,30,90
"right",420.18,419.75,"s25","p736",4,4,2,130,291,7,15,30,90
"left",545.01,544.24,"s25","p736",41,78,1,171,369,8,15,90,30
"right",550.29,549.68,"s25","p736",1,2,1,173,370,8,16,30,90
"left",558.74,557.51,"s25","p736",2,4,1,175,374,9,16,90,30
"right",581.91,581.79,"s25","p736",13,7,1,182,387,9,17,30,90
"left",637.6,637.24,"s25","p736",21,31,1,203,418,10,17,90,30
"right",642.04,641.41,"s25","p736",1,0,1,203,419,10,18,30,90
"right",646.39,645.54,"s25","p736",1,0,2,203,420,10,19,30,90
"right",651.24,649.89,"s25","p736",1,0,3,203,421,10,20,30,90
"right",665.93,665.74,"s25","p736",10,5,4,208,431,10,21,30,90
"left",753.51,752.1,"s25","p736",32,54,1,240,485,11,21,90,30
"right",757.73,757.43,"s25","p736",1,0,1,240,486,11,22,30,90
"right",772.73,772.23,"s25","p736",12,5,2,245,498,11,23,30,90
"right",791.96,790.23,"s25","p736",15,6,3,251,513,11,24,30,90
"right",818.96,816.46,"s25","p736",13,7,4,258,526,11,25,30,90
"left",829.33,829.01,"s25","p736",4,5,1,262,531,12,25,90,30
"right",833.45,831.46,"s25","p736",1,0,1,262,532,12,26,30,90
"right",844.23,843.95,"s25","p736",5,3,2,265,537,12,27,30,90
"left",849.12,848.83,"s25","p736",1,1,1,266,538,13,27,90,30
"right",854.49,853.73,"s25","p736",1,2,1,268,539,13,28,30,90
"right",863.73,861.99,"s25","p736",4,2,2,270,543,13,29,30,90
"right",873.04,872.23,"s25","p736",5,2,3,272,548,13,30,30,90
"left",878.75,878.62,"s25","p736",1,2,1,273,550,14,30,90,30
"left",896.94,896.25,"s25","p736",5,12,2,278,562,15,30,90,30
"left",919.05,917.44,"s25","p736",7,16,3,285,578,16,30,90,30
"right",937.83,936.54,"s25","p736",11,7,1,292,589,16,31,30,90
"left",980.47,973.55,"s25","p736",14,24,1,306,613,17,31,90,30
"right",986.64,980.33,"s25","p736",1,1,1,307,614,17,32,30,90
"right",991.21,991.14,"s25","p736",2,0,2,307,616,17,33,30,90
"left",1005.86,1004.97,"s25","p736",6,5,1,313,621,18,33,90,30
"right",1031.11,1030.71,"s25","p736",13,13,1,326,634,18,34,30,90
"right",1059.85,1058.61,"s25","p736",14,11,2,337,648,18,35,30,90
"right",1069.01,1068.35,"s25","p736",5,2,3,339,653,18,36,30,90
"left",1122.44,1121.36,"s25","p736",24,36,1,363,689,19,36,90,30
"left",1138.75,1137.94,"s25","p736",5,9,2,368,698,20,36,90,30
"left",1187.23,1184.25,"s25","p736",16,26,3,384,724,21,36,90,30
"left",1204,1202.73,"s25","p736",8,10,4,392,734,22,36,90,30
"right",1209.74,1204.51,"s25","p736",1,2,1,394,735,22,37,30,90
"right",1268,1267.24,"s25","p736",38,24,2,418,773,22,38,30,90
"right",1273.82,1272.5,"s25","p736",2,1,3,419,775,22,39,30,90
"right",1371.55,1369.32,"s25","p736",50,41,4,460,825,22,40,30,90
"right",1385.75,1384.05,"s25","p736",9,5,5,465,834,22,41,30,90
"right",1425.76,1424.25,"s25","p736",19,16,6,481,853,22,42,30,90
"right",1438.67,1437.26,"s25","p736",5,5,7,486,858,22,43,30,90
"right",1520.61,1518.17,"s25","p736",54,25,8,511,912,22,44,30,90
"right",1572.09,1570.11,"s25","p736",27,18,9,529,939,22,45,30,90
"right",1685.11,1684.59,"s25","p736",72,44,10,573,1011,22,46,30,90
"right",1718.36,1717.61,"s25","p736",22,12,11,585,1033,22,47,30,90
"right",1745.13,1744.86,"s25","p736",13,8,12,593,1046,22,48,30,90
"right",1809.43,1808.63,"s25","p736",39,27,13,620,1085,22,49,30,90
"right",1819.44,1817.93,"s25","p736",5,3,14,623,1090,22,50,30,90
"right",1843.12,1841.94,"s25","p736",14,10,15,633,1104,22,51,30,90
"right",1895.14,1894.62,"s25","p736",32,22,16,655,1136,22,52,30,90
"right",1916.73,1916.64,"s25","p736",13,6,17,661,1149,22,53,30,90
"right",1948.32,1948.23,"s25","p736",21,9,18,670,1170,22,54,30,90
"right",1969.48,1968.82,"s25","p736",14,6,19,676,1184,22,55,30,90
"right",2015.67,2014.98,"s25","p736",31,14,20,690,1215,22,56,30,90
"left",2020.73,2014.5,"s25","p736",1,1,1,691,1216,23,56,90,30
"right",2036.16,2035.17,"s25","p736",8,5,1,696,1224,23,57,30,90
"right",2080.06,2079.66,"s25","p736",33,13,2,709,1257,23,58,30,90
"right",2085.88,2084.56,"s25","p736",2,1,3,710,1259,23,59,30,90
"right",2106.29,2105.38,"s25","p736",14,7,4,717,1273,23,60,30,90
"left",2131.81,2130.23,"s25","p736",8,18,1,725,1291,24,60,90,30
"right",2145.29,2143.79,"s25","p736",8,2,1,727,1299,24,61,30,90
"left",2207.4,2207.31,"s25","p736",14,46,1,741,1345,25,61,90,30
"right",2224.42,2223.79,"s25","p736",10,5,1,746,1355,25,62,30,90
"right",2240.4,2239.92,"s25","p736",11,5,2,751,1366,25,63,30,90
"right",2284.41,2282.9,"s25","p736",27,10,3,761,1393,25,64,30,90
"left",2307.46,2305.9,"s25","p736",8,17,1,769,1410,26,64,90,30
"right",2330.84,2329.91,"s25","p736",14,8,1,777,1424,26,65,30,90
"left",2342.1,2333.96,"s25","p736",1,5,1,778,1429,27,65,90,30
"right",2358.55,2357.34,"s25","p736",7,6,1,784,1436,27,66,30,90
"right",2371.61,2371.05,"s25","p736",6,1,2,785,1442,27,67,30,90
"right",2379.33,2378.11,"s25","p736",3,2,3,787,1445,27,68,30,90
"left",2410.33,2408.6,"s25","p736",15,18,1,802,1463,28,68,90,30
"right",2518.48,2517.83,"s25","p736",73,35,1,837,1536,28,69,30,90
"right",2523.27,2522.98,"s25","p736",1,0,2,837,1537,28,70,30,90
"left",2530.25,2521.83,"s25","p736",1,2,1,838,1539,29,70,90,30
"left",2537.91,2537.75,"s25","p736",3,3,2,841,1542,30,70,90,30
"left",2551.75,2550.41,"s25","p736",7,6,3,848,1548,31,70,90,30
"right",2561.59,2559.77,"s25","p736",3,3,1,851,1551,31,71,30,90
"right",2602.55,2601.09,"s25","p736",29,13,2,864,1580,31,72,30,90
"left",2623.94,2623.25,"s25","p736",9,13,1,873,1593,32,72,90,30
"right",2647.48,2647.05,"s25","p736",15,9,1,882,1608,32,73,30,90
"right",2668.51,2667.98,"s25","p736",12,9,2,891,1620,32,74,30,90
"right",2706.94,2704.01,"s25","p736",25,10,3,901,1645,32,75,30,90
"right",2744.92,2743.44,"s25","p736",26,12,4,913,1671,32,76,30,90
"left",2750.58,2746.44,"s25","p736",1,2,1,914,1673,33,76,90,30
"right",2804.47,2804.42,"s25","p736",38,18,1,932,1711,33,77,30,90
"right",2832.29,2830.97,"s25","p736",20,6,2,938,1731,33,78,30,90
"left",2853.73,2846.08,"s25","p736",8,13,1,946,1744,34,78,90,30
"right",2857.69,2855.79,"s25","p736",1,0,1,946,1745,34,79,30,90
"right",2893.26,2892.19,"s25","p736",26,10,2,956,1771,34,80,30,90
"right",2904.91,2904.76,"s25","p736",6,3,3,959,1777,34,81,30,90
"right",2986.55,2986.41,"s25","p736",56,32,4,991,1833,34,82,30,90
"right",3004.14,3004.05,"s25","p736",8,6,5,997,1841,34,83,30,90
"left",3008.94,3003.23,"s25","p736",1,1,1,998,1842,35,83,90,30
"right",3012.89,3010.64,"s25","p736",1,0,1,998,1843,35,84,30,90
"right",3072.94,3072.39,"s25","p736",41,18,2,1016,1884,35,85,30,90
"left",3139.16,3135.44,"s25","p736",20,41,1,1036,1925,36,85,90,30
"right",3144.86,3144.44,"s25","p736",2,1,1,1037,1927,36,86,30,90
"right",3155.1,3154.36,"s25","p736",5,2,2,1039,1932,36,87,30,90
"right",3167.69,3167.6,"s25","p736",8,3,3,1042,1940,36,88,30,90
"right",3190.37,3190.19,"s25","p736",16,5,4,1047,1956,36,89,30,90
"right",3217.07,3216.87,"s25","p736",16,6,5,1053,1972,36,90,30,90
"right",3271.03,3268.57,"s25","p736",36,10,6,1063,2008,36,91,30,90
"right",3319.57,3318.53,"s25","p736",31,13,7,1076,2039,36,92,30,90
"right",3340.12,3339.07,"s25","p736",16,5,8,1081,2055,36,93,30,90
"right",3370.91,3370.62,"s25","p736",22,7,9,1088,2077,36,94,30,90
"left",3434.02,3433.66,"s25","p736",12,48,1,1100,2125,37,94,90,30
"right",3444.84,3443.41,"s25","p736",4,4,1,1104,2129,37,95,30,90
"right",3463.31,3462.34,"s25","p736",10,7,2,1111,2139,37,96,30,90
"left",3483.04,3481.52,"s25","p736",5,14,1,1116,2153,38,96,90,30
"right",3487.05,3485.81,"s25","p736",1,0,1,1116,2154,38,97,30,90
"right",3494.6,3494.55,"s25","p736",3,1,2,1117,2157,38,98,30,90
"right",3511.35,3511.1,"s25","p736",10,4,3,1121,2167,38,99,30,90
"right",3542.71,3541.85,"s25","p736",24,4,4,1125,2191,38,100,30,90
"right",3564.52,3564.21,"s25","p736",17,3,5,1128,2208,38,101,30,90
"left",3572.74,3572.54,"s25","p736",2,4,1,1130,2212,39,101,90,30
"right",3576.47,3576.02,"s25","p736",1,0,1,1130,2213,39,102,30,90
"right",3581.78,3580.97,"s25","p736",2,0,2,1130,2215,39,103,30,90
"right",3598.09,3597.28,"s25","p736",10,7,3,1137,2225,39,104,30,90
"right",4.11,3.99,"s26","p736",1,0,1,0,1,0,1,30,90
"left",29.09,26.99,"s26","p736",6,6,1,6,7,1,1,90,30
"left",39.91,39.59,"s26","p736",3,5,2,9,12,2,1,90,30
"right",78.2,75.61,"s26","p736",26,17,1,26,38,2,2,30,90
"right",101.22,100.7,"s26","p736",16,9,2,35,54,2,3,30,90
"right",150.12,147.72,"s26","p736",35,20,3,55,89,2,4,30,90
"right",159.18,158.62,"s26","p736",5,1,4,56,94,2,5,30,90
"right",205.89,202.68,"s26","p736",28,18,5,74,122,2,6,30,90
"right",224.71,223.39,"s26","p736",15,5,6,79,137,2,7,30,90
"right",247.26,246.21,"s26","p736",17,6,7,85,154,2,8,30,90
"right",262.83,262.76,"s26","p736",12,4,8,89,166,2,9,30,90
"right",306.6,306.33,"s26","p736",38,12,9,101,204,2,10,30,90
"right",338.6,338.1,"s26","p736",31,8,10,109,235,2,11,30,90
"right",417.87,416.1,"s26","p736",54,16,11,125,289,2,12,30,90
"right",463.69,462.37,"s26","p736",27,5,12,130,316,2,13,30,90
"right",491.13,490.19,"s26","p736",15,10,13,140,331,2,14,30,90
"left",502.73,502.41,"s26","p736",4,9,1,144,340,3,14,90,30
"right",548.82,548.63,"s26","p736",37,9,1,153,377,3,15,30,90
"right",566.5,562.32,"s26","p736",9,8,2,161,386,3,16,30,90
"right",573.97,573,"s26","p736",3,2,3,163,389,3,17,30,90
"left",627.77,626.23,"s26","p736",11,35,1,174,424,4,17,90,30
"left",635.75,634.27,"s26","p736",2,3,2,176,427,5,17,90,30
"right",649.84,647.47,"s26","p736",7,4,1,180,434,5,18,30,90
"right",731.65,731.34,"s26","p736",55,29,2,209,489,5,19,30,90
"left",756.41,755.25,"s26","p736",5,12,1,214,501,6,19,90,30
"right",791.6,785.15,"s26","p736",20,19,1,233,521,6,20,30,90
"left",823.46,822.91,"s26","p736",7,14,1,240,535,7,20,90,30
"right",873.88,873.1,"s26","p736",30,26,1,266,565,7,21,30,90
"right",885.42,885.38,"s26","p736",9,4,2,270,574,7,22,30,90
"left",916.01,915.96,"s26","p736",12,16,1,282,590,8,22,90,30
"left",935.9,932.51,"s26","p736",5,9,2,287,599,9,22,90,30
"left",952.68,951.4,"s26","p736",9,10,3,296,609,10,22,30,90
"right",957.4,953.92,"s26","p736",1,2,1,298,610,10,23,90,30
"left",969.69,969.18,"s26","p736",5,6,1,303,616,11,23,30,90
"left",1011.65,1011.19,"s26","p736",21,21,2,324,637,12,23,30,90
"left",1102.43,1100.15,"s26","p736",62,36,3,386,673,13,23,30,90
"right",1129.3,1128.9,"s26","p736",11,14,1,400,684,13,24,90,30
"left",1154.16,1152.93,"s26","p736",11,15,1,411,699,14,24,30,90
"left",1174.56,1172.66,"s26","p736",10,10,2,421,709,15,24,30,90
"left",1179.82,1179.06,"s26","p736",2,1,3,423,710,16,24,30,90
"left",1185.66,1184.32,"s26","p736",3,1,4,426,711,17,24,30,90
"left",1207.08,1205.16,"s26","p736",11,11,5,437,722,18,24,30,90
"left",1224.97,1222.58,"s26","p736",7,5,6,444,727,19,24,30,90
"right",1267.14,1264.8,"s26","p736",13,33,1,477,740,19,25,90,30
"left",1277.29,1276.47,"s26","p736",4,4,1,481,744,20,25,30,90
"left",1313.35,1312.79,"s26","p736",21,17,2,502,761,21,25,30,90
"left",1350.75,1349.85,"s26","p736",21,13,3,523,774,22,25,30,90
"right",1354.35,1353.64,"s26","p736",1,0,1,523,775,22,26,90,30
"left",1359.2,1357.25,"s26","p736",1,1,1,524,776,23,26,30,90
"left",1383.39,1382.7,"s26","p736",12,10,2,536,786,24,26,30,90
"right",1402.99,1402.85,"s26","p736",9,7,1,543,795,24,27,90,30
"left",1467.16,1465.89,"s26","p736",31,32,1,574,827,25,27,30,90
"left",1476.97,1474.66,"s26","p736",2,2,2,576,829,26,27,30,90
"right",1509.89,1509.49,"s26","p736",17,15,1,591,846,26,28,90,30
"left",1526.69,1526.47,"s26","p736",9,8,1,600,854,27,28,30,90
"left",1558.35,1555.19,"s26","p736",10,14,2,610,868,28,28,30,90
"left",1575.98,1574.85,"s26","p736",10,8,3,620,876,29,28,30,90
"left",1602.03,1601.48,"s26","p736",12,11,4,632,887,30,28,30,90
"left",1636.88,1635.53,"s26","p736",18,15,5,650,902,31,28,30,90
"left",1669,1667.38,"s26","p736",10,17,6,660,919,32,28,30,90
"left",1728.28,1727.5,"s26","p736",28,30,7,688,949,33,28,30,90
"right",1752.83,1751.39,"s26","p736",11,11,1,699,960,33,29,90,30
"left",1760.5,1759.78,"s26","p736",3,2,1,702,962,34,29,30,90
"right",1767.49,1760.33,"s26","p736",1,4,1,706,963,34,30,90,30
"left",1790.08,1789,"s26","p736",13,12,1,719,975,35,30,30,90
"right",1800.93,1798.99,"s26","p736",4,4,1,723,979,35,31,90,30
"left",1806.17,1800.58,"s26","p736",1,1,1,724,980,36,31,30,90
"left",1826.89,1825.67,"s26","p736",12,8,2,736,988,37,31,30,90
"right",1841,1839.43,"s26","p736",7,1,1,737,995,37,32,90,30
"left",1853.21,1852.39,"s26","p736",4,6,1,741,1001,38,32,30,90
"right",1887.23,1884.5,"s26","p736",15,15,1,756,1016,38,33,90,30
"left",1916.33,1914.71,"s26","p736",15,13,1,771,1029,39,33,30,90
"left",1929.19,1927.83,"s26","p736",6,4,2,777,1033,40,33,30,90
"left",1964.78,1963.69,"s26","p736",18,16,3,795,1049,41,33,30,90
"right",1980.73,1977.73,"s26","p736",7,5,1,800,1056,41,34,90,30
"right",1996.71,1995.23,"s26","p736",7,8,2,808,1063,41,35,90,30
"left",2052.09,2051.28,"s26","p736",23,25,1,831,1088,42,35,30,90
"right",2062.72,2062.21,"s26","p736",5,3,1,834,1093,42,36,90,30
"left",2084.24,2083.59,"s26","p736",4,20,1,838,1113,43,36,30,90
"left",2089.11,2087.74,"s26","p736",1,1,2,839,1114,44,36,30,90
"left",2105.79,2104.61,"s26","p736",8,9,3,847,1123,45,36,30,90
"left",2197.62,2196.29,"s26","p736",54,55,4,901,1178,46,36,30,90
"right",2201.17,2199.22,"s26","p736",1,0,1,901,1179,46,37,90,30
"left",2210.38,2210.12,"s26","p736",4,4,1,905,1183,47,37,30,90
"left",2238.94,2235.88,"s26","p736",17,13,2,922,1196,48,37,30,90
"left",2285.93,2284.44,"s26","p736",29,20,3,951,1216,49,37,30,90
"left",2364.21,2360.43,"s26","p736",53,30,4,1004,1246,50,37,30,90
"left",2369.11,2368.71,"s26","p736",1,1,5,1005,1247,51,37,30,90
"left",2390.6,2389.61,"s26","p736",18,7,6,1023,1254,52,37,30,90
"left",2399.68,2399.1,"s26","p736",3,4,7,1026,1258,53,37,30,90
"left",2426.45,2426.18,"s26","p736",18,7,8,1044,1265,54,37,30,90
"left",2458.94,2457.95,"s26","p736",19,11,9,1063,1276,55,37,30,90
"right",2462.83,2459.67,"s26","p736",1,0,1,1063,1277,55,38,90,30
"left",2493.78,2491.44,"s26","p736",20,11,1,1083,1288,56,38,30,90
"left",2508.34,2508.28,"s26","p736",10,2,2,1093,1290,57,38,30,90
"right",2512.16,2505.33,"s26","p736",1,0,1,1093,1291,57,39,90,30
"left",2596.57,2594.84,"s26","p736",58,25,1,1151,1316,58,39,30,90
"right",2601.93,2596.66,"s26","p736",1,1,1,1152,1317,58,40,90,30
"left",2612.66,2611.07,"s26","p736",2,3,1,1154,1320,59,40,30,90
"left",2632.05,2631.16,"s26","p736",10,9,2,1164,1329,60,40,30,90
"left",2639.85,2638.55,"s26","p736",3,1,3,1167,1330,61,40,30,90
"left",2666.92,2664.35,"s26","p736",12,11,4,1179,1341,62,40,30,90
"left",2695.3,2693.42,"s26","p736",17,12,5,1196,1353,63,40,30,90
"left",2702.92,2702.8,"s26","p736",5,3,6,1201,1356,64,40,30,90
"left",2712.6,2712.42,"s26","p736",6,4,7,1207,1360,65,40,30,90
"left",2732.68,2732.1,"s26","p736",13,7,8,1220,1367,66,40,30,90
"left",2741.39,2740.18,"s26","p736",5,3,9,1225,1370,67,40,30,90
"left",2780.48,2778.89,"s26","p736",20,16,10,1245,1386,68,40,30,90
"left",2832.73,2829.98,"s26","p736",27,15,11,1272,1401,69,40,30,90
"left",2858.63,2857.23,"s26","p736",14,10,12,1286,1411,70,40,30,90
"left",2881.91,2877.13,"s26","p736",17,5,13,1303,1416,71,40,30,90
"left",2912.01,2909.41,"s26","p736",19,5,14,1322,1421,72,40,30,90
"left",2954.76,2954.51,"s26","p736",27,11,15,1349,1432,73,40,30,90
"left",2959.43,2958.26,"s26","p736",1,1,16,1350,1433,74,40,30,90
"left",2981.51,2980.93,"s26","p736",14,8,17,1364,1441,75,40,30,90
"right",2988.29,2986.43,"s26","p736",2,3,1,1367,1443,75,41,90,30
"left",2996.07,2996.01,"s26","p736",3,2,1,1370,1445,76,41,30,90
"left",3027.67,3027.57,"s26","p736",24,6,2,1394,1451,77,41,30,90
"right",3044.65,3043.79,"s26","p736",6,9,1,1403,1457,77,42,90,30
"right",3081.73,3079.15,"s26","p736",10,21,2,1424,1467,77,43,90,30
"left",3095.15,3093.17,"s26","p736",7,6,1,1431,1473,78,43,30,90
"left",3181.56,3180.65,"s26","p736",57,30,2,1488,1503,79,43,30,90
"left",3225.85,3225.06,"s26","p736",27,18,3,1515,1521,80,43,30,90
"left",3247.45,3247.35,"s26","p736",13,10,4,1528,1531,81,43,30,90
"left",3297.16,3296.95,"s26","p736",20,21,5,1548,1552,82,43,30,90
"left",3306.56,3305.66,"s26","p736",5,3,6,1553,1555,83,43,30,90
"left",3318.6,3317.06,"s26","p736",9,3,7,1562,1558,84,43,30,90
"right",3322.61,3318.23,"s26","p736",1,0,1,1562,1559,84,44,90,30
"right",3326.6,3326.11,"s26","p736",1,0,2,1562,1560,84,45,90,30
"left",3341.65,3341.1,"s26","p736",7,6,1,1569,1566,85,45,30,90
"right",3352.81,3351.1,"s26","p736",4,6,1,1575,1570,85,46,90,30
"left",3357.93,3355.15,"s26","p736",1,1,1,1576,1571,86,46,30,90
"left",3365.02,3363.43,"s26","p736",3,2,2,1579,1573,87,46,30,90
"right",3373.21,3372.31,"s26","p736",3,4,1,1583,1576,87,47,90,30
"left",3379.34,3376.52,"s26","p736",1,2,1,1584,1578,88,47,30,90
"left",3387.97,3387.84,"s26","p736",5,2,2,1589,1580,89,47,30,90
"right",3392.25,3390.71,"s26","p736",1,0,1,1589,1581,89,48,90,30
"left",3468.12,3467.47,"s26","p736",49,33,1,1638,1614,90,48,30,90
"left",3472.71,3471.62,"s26","p736",1,1,2,1639,1615,91,48,30,90
"right",3484.83,3477.75,"s26","p736",2,9,1,1648,1617,91,49,90,30
"left",3522.4,3522.21,"s26","p736",25,14,1,1673,1631,92,49,30,90
"left",60.62,58.99,"s27","p736",23,32,1,23,32,1,0,30,90
"right",66.28,65.99,"s27","p736",2,1,1,24,34,1,1,90,30
"right",74.18,73.78,"s27","p736",3,3,2,27,37,1,2,90,30
"left",78.96,74.12,"s27","p736",1,0,1,28,37,2,2,30,90
