"lever","time","scheduled_since","session","bird","cost_local","cost_alter","streak_length","cum_resp_left","cum_resp_right","cum_reinf_left","cum_reinf_right","local_VI","alter_VI"
"right",2545.74,2542,"s75","p138",52,26,2,717,995,48,54,30,90
"right",2565.4,2564.24,"s75","p138",7,5,3,722,1002,48,55,30,90
"left",2617.47,2606.78,"s75","p138",11,25,1,733,1027,49,55,90,30
"left",2668.09,2666.97,"s75","p138",12,21,2,745,1048,50,55,90,30
"left",2683.35,2682.59,"s75","p138",3,7,3,748,1055,51,55,90,30
"right",2698.61,2693.9,"s75","p138",6,4,1,752,1061,51,56,30,90
"right",2709.43,2709.11,"s75","p138",8,0,2,752,1069,51,57,30,90
"left",2736.77,2729.85,"s75","p138",7,11,1,759,1080,52,57,90,30
"right",2767.26,2766.93,"s75","p138",17,9,1,768,1097,52,58,30,90
"right",2771.41,2770.76,"s75","p138",1,0,2,768,1098,52,59,30,90
"right",2778.21,2775.91,"s75","p138",2,0,3,768,1100,52,60,30,90
"right",2795.69,2789.71,"s75","p138",7,2,4,770,1107,52,61,30,90
"right",2800.49,2800.19,"s75","p138",1,0,5,770,1108,52,62,30,90
"right",2816.13,2814.99,"s75","p138",11,0,6,770,1119,52,63,30,90
"right",2828.84,2825.63,"s75","p138",5,0,7,770,1124,52,64,30,90
"right",2860.96,2860.34,"s75","p138",20,10,8,780,1144,52,65,30,90
"right",2881.34,2875.46,"s75","p138",6,3,9,783,1150,52,66,30,90
"right",2893.85,2893.84,"s75","p138",6,2,10,785,1156,52,67,30,90
"right",2900.61,2900.35,"s75","p138",6,0,11,785,1162,52,68,30,90
"right",2913.87,2913.11,"s75","p138",7,1,12,786,1169,52,69,30,90
"right",2990.23,2989.37,"s75","p138",56,14,13,800,1225,52,70,30,90
"right",3002.94,2998.73,"s75","p138",5,2,14,802,1230,52,71,30,90
"left",3043.6,3041.27,"s75","p138",9,29,1,811,1259,53,71,90,30
"right",3132.85,3132.44,"s75","p138",31,32,1,843,1290,53,72,30,90
"left",3137.93,3131.1,"s75","p138",1,2,1,844,1292,54,72,90,30
"right",3193.57,3193.35,"s75","p138",32,12,1,856,1324,54,73,30,90
"right",3203.73,3201.07,"s75","p138",6,2,2,858,1330,54,74,30,90
"left",3215.19,3211.43,"s75","p138",3,5,1,861,1335,55,74,90,30
"right",3224.85,3222.23,"s75","p138",1,1,1,862,1336,55,75,30,90
"right",3230.94,3229.35,"s75","p138",1,0,2,862,1337,55,76,30,90
"right",3238.62,3238.44,"s75","p138",4,0,3,862,1341,55,77,30,90
"left",3278.52,3276.69,"s75","p138",6,25,1,868,1366,56,77,90,30
"left",3312.53,3311.02,"s75","p138",7,11,2,875,1377,57,77,90,30
"right",3322.57,3313.12,"s75","p138",1,3,1,878,1378,57,78,30,90
"left",3328.34,3323.03,"s75","p138",1,2,1,879,1380,58,78,90,30
"right",3348.38,3347.07,"s75","p138",11,3,1,882,1391,58,79,30,90
"right",3393.35,3391.88,"s75","p138",20,7,2,889,1411,58,80,30,90
"right",3427.35,3425.85,"s75","p138",16,7,3,896,1427,58,81,30,90
"right",3454.06,3453.85,"s75","p138",14,7,4,903,1441,58,82,30,90
"right",3479.64,3478.56,"s75","p138",11,6,5,909,1452,58,83,30,90
"right",3488.17,3488.14,"s75","p138",3,2,6,911,1455,58,84,30,90
"right",3577.58,3574.67,"s75","p138",44,14,7,925,1499,58,85,30,90
"right",54.65,46.99,"s76","p138",8,15,1,15,8,0,1,30,90
"left",67.69,54.99,"s76","p138",1,2,1,16,10,1,1,90,30
"left",82.15,77.19,"s76","p138",1,0,2,17,10,2,1,90,30
"right",103.59,103.15,"s76","p138",8,3,1,20,18,2,2,30,90
"right",135.51,133.09,"s76","p138",15,4,2,24,33,2,3,30,90
"left",150.69,148.65,"s76","p138",3,7,1,27,40,3,3,90,30
"right",164.55,164.01,"s76","p138",7,2,1,29,47,3,4,30,90
"left",170.76,167.19,"s76","p138",1,0,1,30,47,4,4,90,30
"right",176.22,169.05,"s76","p138",1,0,1,30,48,4,5,30,90
"right",261.83,249.72,"s76","p138",32,26,2,56,80,4,6,30,90
"right",278.36,274.33,"s76","p138",3,5,3,61,83,4,7,30,90
"right",289.18,288.86,"s76","p138",3,0,4,61,86,4,8,30,90
"left",311.99,306.26,"s76","p138",6,10,1,67,96,5,8,90,30
"right",329.7,329.68,"s76","p138",6,3,1,70,102,5,9,30,90
"right",342.42,342.2,"s76","p138",4,1,2,71,106,5,10,30,90
"right",379.07,372.92,"s76","p138",13,6,3,77,119,5,11,30,90
"right",410.08,396.57,"s76","p138",7,5,4,82,126,5,12,30,90
"right",464.83,459.58,"s76","p138",18,10,5,92,144,5,13,30,90
"right",493.34,493.33,"s76","p138",11,2,6,94,155,5,14,30,90
"right",561.22,557.84,"s76","p138",22,11,7,105,177,5,15,30,90
"right",633.48,632.72,"s76","p138",21,19,8,124,198,5,16,30,90
"right",659.17,658.98,"s76","p138",9,6,9,130,207,5,17,30,90
"right",696.32,694.67,"s76","p138",10,6,10,136,217,5,18,30,90
"right",704.28,703.82,"s76","p138",2,0,11,136,219,5,19,30,90
"right",755.75,744.78,"s76","p138",12,6,12,142,231,5,20,30,90
"right",765.82,764.25,"s76","p138",4,0,13,142,235,5,21,30,90
"right",774.81,769.32,"s76","p138",3,1,14,143,238,5,22,30,90
"right",788.41,788.31,"s76","p138",6,0,15,143,244,5,23,30,90
"left",794.2,793.49,"s76","p138",1,0,1,144,244,6,23,90,30
"right",817.08,814.91,"s76","p138",7,4,1,148,251,6,24,30,90
"left",849.87,848.7,"s76","p138",4,12,1,152,263,7,24,90,30
"right",915.47,907.58,"s76","p138",23,9,1,161,286,7,25,30,90
"right",926.48,923.97,"s76","p138",5,1,2,162,291,7,26,30,90
"left",963.08,954.37,"s76","p138",4,18,1,166,309,8,26,90,30
"right",970.07,968.98,"s76","p138",3,1,1,167,312,8,27,30,90
"left",1013.66,1006.58,"s76","p138",13,10,1,180,322,9,27,90,30
"right",1057.57,1045.57,"s76","p138",12,10,1,190,334,9,28,30,90
"left",1109.1,1106.16,"s76","p138",15,15,1,205,349,10,28,90,30
"right",1128.03,1119.07,"s76","p138",3,6,1,211,352,10,29,30,90
"left",1137.9,1136.6,"s76","p138",3,3,1,214,355,11,29,90,30
"left",1146.04,1144.4,"s76","p138",3,2,2,217,357,12,29,90,30
"right",1165.19,1163.53,"s76","p138",2,6,1,223,359,12,30,30,90
"right",1233.8,1232.69,"s76","p138",24,20,2,243,383,12,31,30,90
"right",1252.12,1245.3,"s76","p138",2,2,3,245,385,12,32,30,90
"right",1278.89,1277.62,"s76","p138",8,7,4,252,393,12,33,30,90
"left",1311.55,1309.54,"s76","p138",7,13,1,259,406,13,33,90,30
"right",1319.04,1315.39,"s76","p138",1,3,1,262,407,13,34,30,90
"left",1344.94,1338.05,"s76","p138",4,3,1,266,410,14,34,90,30
"right",1372.18,1365.54,"s76","p138",5,6,1,272,415,14,35,30,90
"right",1383.06,1377.68,"s76","p138",1,1,2,273,416,14,36,30,90
"right",1391.05,1388.56,"s76","p138",1,2,3,275,417,14,37,30,90
"left",1407.43,1404.44,"s76","p138",2,4,1,277,421,15,37,90,30
"right",1411.66,1409.55,"s76","p138",1,0,1,277,422,15,38,30,90
"left",1419.96,1417.93,"s76","p138",1,2,1,278,424,16,38,90,30
"right",1436.9,1434.16,"s76","p138",1,6,1,284,425,16,39,30,90
"right",1452.63,1441.4,"s76","p138",2,5,2,289,427,16,40,30,90
"right",1470.61,1465.13,"s76","p138",4,4,3,293,431,16,41,30,90
"right",1499.8,1498.11,"s76","p138",11,6,4,299,442,16,42,30,90
"right",1537.93,1533.3,"s76","p138",10,6,5,305,452,16,43,30,90
"right",1552.48,1551.43,"s76","p138",3,3,6,308,455,16,44,30,90
"left",1584.9,1583.46,"s76","p138",4,17,1,312,472,17,44,90,30
"right",1618.07,1611.98,"s76","p138",12,10,1,322,484,17,45,30,90
"left",1627.44,1625.4,"s76","p138",3,0,1,325,484,18,45,90,30
"right",1640.78,1638.57,"s76","p138",4,4,1,329,488,18,46,30,90
"left",1669.25,1668.94,"s76","p138",4,6,1,333,494,19,46,90,30
"right",1682.09,1678.28,"s76","p138",3,7,1,340,497,19,47,30,90
"right",1753.97,1749.59,"s76","p138",28,17,2,357,525,19,48,30,90
"left",1771.17,1765.75,"s76","p138",3,1,1,360,526,20,48,90,30
"right",1793.12,1791.47,"s76","p138",4,5,1,365,530,20,49,30,90
"left",1806.09,1805.67,"s76","p138",4,2,1,369,532,21,49,90,30
"right",1816.79,1803.62,"s76","p138",1,1,1,370,533,21,50,30,90
"right",1877.89,1877.29,"s76","p138",29,14,2,384,562,21,51,30,90
"right",1966.15,1962.39,"s76","p138",36,27,3,411,598,21,52,30,90
"right",2018.01,2015.65,"s76","p138",18,14,4,425,616,21,53,30,90
"right",2034.44,2033.51,"s76","p138",8,2,5,427,624,21,54,30,90
"left",2097.14,2094.59,"s76","p138",19,25,1,446,649,22,54,90,30
"right",2106.48,2105.94,"s76","p138",1,1,1,447,650,22,55,30,90
"right",2120.19,2118.98,"s76","p138",1,2,2,449,651,22,56,30,90
"right",2160.51,2158.69,"s76","p138",15,8,3,457,666,22,57,30,90
"right",2169.17,2165.01,"s76","p138",2,0,4,457,668,22,58,30,90
"right",2203.32,2198.67,"s76","p138",12,6,5,463,680,22,59,30,90
"right",2249.29,2248.82,"s76","p138",21,9,6,472,701,22,60,30,90
"right",2295.34,2294.79,"s76","p138",24,10,7,482,725,22,61,30,90
"right",2339.46,2333.84,"s76","p138",15,8,8,490,740,22,62,30,90
"right",2387.53,2386.96,"s76","p138",25,12,9,502,765,22,63,30,90
"right",2421.87,2417.03,"s76","p138",12,11,10,513,777,22,64,30,90
"right",2441.76,2435.37,"s76","p138",9,3,11,516,786,22,65,30,90
"right",2489.91,2486.26,"s76","p138",26,9,12,525,812,22,66,30,90
"right",2499.23,2498.41,"s76","p138",3,1,13,526,815,22,67,30,90
"right",2537.33,2535.73,"s76","p138",16,6,14,532,831,22,68,30,90
"right",2588.7,2586.83,"s76","p138",22,6,15,538,853,22,69,30,90
"right",2601.03,2598.2,"s76","p138",5,1,16,539,858,22,70,30,90
"right",2610.96,2607.53,"s76","p138",3,1,17,540,861,22,71,30,90
"right",2618.49,2618.46,"s76","p138",5,1,18,541,866,22,72,30,90
"right",2650.76,2647.99,"s76","p138",14,6,19,547,880,22,73,30,90
"right",2686.83,2684.26,"s76","p138",15,5,20,552,895,22,74,30,90
"right",2701.8,2696.33,"s76","p138",5,2,21,554,900,22,75,30,90
"right",2739.05,2736.3,"s76","p138",16,5,22,559,916,22,76,30,90
"right",2780.93,2779.55,"s76","p138",19,4,23,563,935,22,77,30,90
"left",2800.31,2793.64,"s76","p138",3,6,1,566,941,23,77,90,30
"right",2818.2,2816.43,"s76","p138",8,4,1,570,949,23,78,30,90
"right",2881.83,2877.7,"s76","p138",24,11,2,581,973,23,79,30,90
"right",2934.53,2930.33,"s76","p138",19,7,3,588,992,23,80,30,90
"left",2939.5,2938.81,"s76","p138",1,0,1,589,992,24,80,90,30
"left",2993,2984,"s76","p138",6,23,2,595,1015,25,80,90,30
"right",3036.42,3036.03,"s76","p138",21,10,1,605,1036,25,81,30,90
"right",3058.7,3054.92,"s76","p138",6,2,2,607,1042,25,82,30,90
"right",3081.85,3079.2,"s76","p138",7,6,3,613,1049,25,83,30,90
"right",3108.37,3106.35,"s76","p138",10,3,4,616,1059,25,84,30,90
"right",3132.69,3130.87,"s76","p138",6,3,5,619,1065,25,85,30,90
"left",3138.99,3136.5,"s76","p138",1,0,1,620,1065,26,85,90,30
"right",3148.44,3137.19,"s76","p138",1,0,1,620,1066,26,86,30,90
"right",3213.23,3209.94,"s76","p138",21,5,2,625,1087,26,87,30,90
"right",3241.15,3238.73,"s76","p138",11,5,3,630,1098,26,88,30,90
"right",3287.83,3287.65,"s76","p138",21,6,4,636,1119,26,89,30,90
"right",3304.34,3301.33,"s76","p138",5,0,5,636,1124,26,90,30,90
"right",3324.14,3320.84,"s76","p138",6,2,6,638,1130,26,91,30,90
"right",3338.79,3338.64,"s76","p138",6,2,7,640,1136,26,92,30,90
"right",3364.05,3363.29,"s76","p138",8,3,8,643,1144,26,93,30,90
"right",3371.89,3370.55,"s76","p138",3,0,9,643,1147,26,94,30,90
"right",3411.13,3408.39,"s76","p138",14,8,10,651,1161,26,95,30,90
"left",3433.69,3432.49,"s76","p138",3,7,1,654,1168,27,95,90,30
"right",3452.15,3446.63,"s76","p138",4,6,1,660,1172,27,96,30,90
"left",3476.17,3469.19,"s76","p138",2,7,1,662,1179,28,96,90,30
"left",3530.26,3528.67,"s76","p138",7,23,2,669,1202,29,96,90,30
"right",3539.71,3535.65,"s76","p138",3,4,1,673,1205,29,97,30,90
"right",3555.85,3553.21,"s76","p138",6,4,2,677,1211,29,98,30,90
"right",3578.29,3570.35,"s76","p138",7,1,3,678,1218,29,99,30,90
"left",3591.07,3571.76,"s76","p138",1,2,1,679,1220,30,99,90,30
"left",39.32,35.99,"s77","p138",10,0,1,10,0,1,0,90,30
"right",48.13,24.99,"s77","p138",1,2,1,12,1,1,1,30,90
"right",85.47,82.63,"s77","p138",9,4,2,16,10,1,2,30,90
"right",92,91.97,"s77","p138",1,0,3,16,11,1,3,30,90
"right",99.99,99.5,"s77","p138",2,1,4,17,13,1,4,30,90
"right",113.69,113.49,"s77","p138",5,2,5,19,18,1,5,30,90
"right",171.28,170.19,"s77","p138",20,15,6,34,38,1,6,30,90
"right",223.62,218.78,"s77","p138",6,6,7,40,44,1,7,30,90
"left",230.51,217.82,"s77","p138",1,1,1,41,45,2,7,90,30
"right",237.7,234.12,"s77","p138",1,2,1,43,46,2,8,30,90
"right",268.81,268.2,"s77","p138",4,3,2,46,50,2,9,30,90
"left",276.3,276.01,"s77","p138",2,0,1,48,50,3,9,90,30
"right",284.85,281.31,"s77","p138",2,1,1,49,52,3,10,30,90
"left",299.43,286.8,"s77","p138",1,3,1,50,55,4,10,90,30
"left",305.44,302.93,"s77","p138",1,1,2,51,56,5,10,90,30
"right",367.3,363.35,"s77","p138",12,10,1,61,68,5,11,30,90
"right",388.73,386.8,"s77","p138",6,3,2,64,74,5,12,30,90
"right",460.05,457.23,"s77","p138",25,14,3,78,99,5,13,30,90
"left",486.23,485.94,"s77","p138",6,10,1,84,109,6,13,90,30
"right",490.63,484.55,"s77","p138",1,1,1,85,110,6,14,30,90
"right",497.91,495.13,"s77","p138",2,2,2,87,112,6,15,30,90
"left",510.12,505.73,"s77","p138",3,3,1,90,115,7,15,90,30
"right",514.87,512.41,"s77","p138",1,0,1,90,116,7,16,30,90
"left",550.29,547.62,"s77","p138",11,13,1,101,129,8,16,90,30
"right",554.45,551.37,"s77","p138",1,0,1,101,130,8,17,30,90
"right",631.49,629.95,"s77","p138",17,21,2,122,147,8,18,30,90
"right",698.13,697.99,"s77","p138",20,19,3,141,167,8,19,30,90
"right",708.79,707.63,"s77","p138",3,1,4,142,170,8,20,30,90
"right",719.5,718.29,"s77","p138",6,0,5,142,176,8,21,30,90
"right",774.51,764,"s77","p138",11,12,6,154,187,8,22,30,90
"left",801.14,796.79,"s77","p138",5,9,1,159,196,9,22,90,30
"right",817.21,812.01,"s77","p138",1,3,1,162,197,9,23,30,90
"left",826.61,823.64,"s77","p138",2,0,1,164,197,10,23,90,30
"right",876.5,865.71,"s77","p138",6,17,1,181,203,10,24,30,90
"right",935.79,934,"s77","p138",15,16,2,197,218,10,25,30,90
"right",1037,1033.29,"s77","p138",31,36,3,233,249,10,26,30,90
"right",1064.89,1064.5,"s77","p138",9,7,4,240,258,10,27,30,90
"left",1070.41,1064.11,"s77","p138",1,1,1,241,259,11,27,90,30
"right",1081.43,1072.39,"s77","p138",1,3,1,244,260,11,28,30,90
"left",1101.77,1098.91,"s77","p138",3,5,1,247,265,12,28,90,30
"right",1111.37,1098.93,"s77","p138",1,3,1,250,266,12,29,30,90
"right",1193.97,1193.87,"s77","p138",32,21,2,271,298,12,30,30,90
"left",1207.03,1205.27,"s77","p138",4,4,1,275,302,13,30,90,30
"right",1218.72,1215.47,"s77","p138",3,2,1,277,305,13,31,30,90
"right",1256.38,1252.22,"s77","p138",14,5,2,282,319,13,32,30,90
"left",1279.31,1273.53,"s77","p138",5,4,1,287,323,14,32,90,30
"right",1288.28,1277.88,"s77","p138",1,2,1,289,324,14,33,30,90
"left",1319.28,1317.81,"s77","p138",6,4,1,295,328,15,33,90,30
"right",1337.37,1332.78,"s77","p138",5,4,1,299,333,15,34,30,90
"right",1360.99,1359.87,"s77","p138",8,2,2,301,341,15,35,30,90
"right",1400.5,1398.49,"s77","p138",12,10,3,311,353,15,36,30,90
"left",1438.28,1427.78,"s77","p138",4,14,1,315,367,16,36,90,30
"right",1453.95,1439,"s77","p138",1,5,1,320,368,16,37,30,90
"left",1462.92,1459.78,"s77","p138",2,1,1,322,369,17,37,90,30
"left",1468.9,1466.42,"s77","p138",2,0,2,324,369,18,37,90,30
"right",1537.27,1529.45,"s77","p138",13,26,1,350,382,18,38,30,90
"left",1566.71,1555.4,"s77","p138",9,10,1,359,392,19,38,90,30
"right",1589.2,1587.77,"s77","p138",5,5,1,364,397,19,39,30,90
"right",1611.06,1609.7,"s77","p138",10,5,2,369,407,19,40,30,90
"right",1632.2,1628.56,"s77","p138",5,7,3,376,412,19,41,30,90
"right",1643.44,1640.7,"s77","p138",4,4,4,380,416,19,42,30,90
"right",1655.2,1652.94,"s77","p138",3,5,5,385,419,19,43,30,90
"right",1665.51,1663.7,"s77","p138",2,3,6,388,421,19,44,30,90
"right",1673.58,1673.01,"s77","p138",2,2,7,390,423,19,45,30,90
"right",1687.76,1683.08,"s77","p138",1,3,8,393,424,19,46,30,90
"right",1706.78,1706.26,"s77","p138",9,6,9,399,433,19,47,30,90
"right",1732.89,1727.28,"s77","p138",7,6,10,405,440,19,48,30,90
"right",1751.06,1749.39,"s77","p138",9,3,11,408,449,19,49,30,90
"left",1759.94,1759.21,"s77","p138",1,0,1,409,449,20,49,90,30
"right",1771.45,1759.56,"s77","p138",1,7,1,416,450,20,50,30,90
"right",1790.98,1788.95,"s77","p138",12,5,2,421,462,20,51,30,90
"left",1827.76,1823.44,"s77","p138",7,16,1,428,478,21,51,90,30
"right",1835.84,1835.48,"s77","p138",1,2,1,430,479,21,52,30,90
"right",1852.95,1851.34,"s77","p138",2,4,2,434,481,21,53,30,90
"left",1867.96,1862.26,"s77","p138",3,4,1,437,485,22,53,90,30
"right",1876.52,1865.45,"s77","p138",1,3,1,440,486,22,54,30,90
"left",1894.36,1892.46,"s77","p138",3,6,1,443,492,23,54,90,30
"right",1915.01,1914.02,"s77","p138",5,6,1,449,497,23,55,30,90
"right",1953.77,1953.51,"s77","p138",13,8,2,457,510,23,56,30,90
"right",1978.2,1973.27,"s77","p138",9,5,3,462,519,23,57,30,90
"right",2026.64,2025.7,"s77","p138",24,6,4,468,543,23,58,30,90
"right",2087.04,2085.14,"s77","p138",16,15,5,483,559,23,59,30,90
"left",2096.92,2092.86,"s77","p138",1,3,1,484,562,24,59,90,30
"right",2103.86,2098.54,"s77","p138",1,1,1,485,563,24,60,30,90
"left",2161.44,2155.42,"s77","p138",9,18,1,494,581,25,60,90,30
"left",2166.95,2165.94,"s77","p138",1,0,2,495,581,26,60,90,30
"right",2174.87,2173.36,"s77","p138",1,2,1,497,582,26,61,30,90
"right",2186.17,2182.37,"s77","p138",1,1,2,498,583,26,62,30,90
"right",2230.91,2229.67,"s77","p138",9,9,3,507,592,26,63,30,90
"left",2235.53,2234.45,"s77","p138",1,0,1,508,592,27,63,90,30
"right",2247.32,2246.41,"s77","p138",1,4,1,512,593,27,64,30,90
"left",2258.41,2258.03,"s77","p138",2,3,1,514,596,28,64,90,30
"right",2266.38,2258.82,"s77","p138",1,1,1,515,597,28,65,30,90
"right",2299.37,2292.88,"s77","p138",6,15,2,530,603,28,66,30,90
"right",2311.26,2310.87,"s77","p138",3,1,3,531,606,28,67,30,90
"right",2380.52,2376.76,"s77","p138",13,16,4,547,619,28,68,30,90
"left",2421.77,2419.91,"s77","p138",4,10,1,551,629,29,68,90,30
"right",2470.96,2465.02,"s77","p138",21,7,1,558,650,29,69,30,90
"right",2477.2,2474.46,"s77","p138",2,1,2,559,652,29,70,30,90
"right",2497.4,2492.7,"s77","p138",6,1,3,560,658,29,71,30,90
"right",2512.36,2509.9,"s77","p138",5,3,4,563,663,29,72,30,90
"right",2584.21,2583.86,"s77","p138",27,16,5,579,690,29,73,30,90
"left",2603.47,2583.27,"s77","p138",1,6,1,580,696,30,73,90,30
"right",2633.73,2632.71,"s77","p138",7,8,1,588,703,30,74,30,90
"left",2652.72,2641.97,"s77","p138",1,7,1,589,710,31,74,90,30
"left",2722.27,2722.22,"s77","p138",12,29,2,601,739,32,74,90,30
"left",2736.97,2726.77,"s77","p138",1,3,3,602,742,33,74,90,30
"left",2762.55,2753.47,"s77","p138",5,5,4,607,747,34,74,90,30
"left",2773.47,2771.05,"s77","p138",1,1,5,608,748,35,74,90,30
"right",2796.89,2792.23,"s77","p138",8,5,1,613,756,35,75,30,90
"right",2841.19,2818.39,"s77","p138",5,10,2,623,761,35,76,30,90
"right",2865.95,2856.69,"s77","p138",4,4,3,627,765,35,77,30,90
"right",2874.75,2872.45,"s77","p138",3,1,4,628,768,35,78,30,90
"right",2889.29,2885.25,"s77","p138",3,1,5,629,771,35,79,30,90
"right",2939.91,2936.79,"s77","p138",12,9,6,638,783,35,80,30,90
"right",2955.46,2954.41,"s77","p138",5,3,7,641,788,35,81,30,90
"right",2971.32,2969.96,"s77","p138",6,5,8,646,794,35,82,30,90
"left",2977.52,2975.97,"s77","p138",1,0,1,647,794,36,82,90,30
"right",2988.84,2975.82,"s77","p138",1,4,1,651,795,36,83,30,90
"left",3008.14,3006.02,"s77","p138",2,6,1,653,801,37,83,90,30
"right",3033.44,3032.34,"s77","p138",14,4,1,657,815,37,84,30,90
"left",3048.7,3046.64,"s77","p138",2,4,1,659,819,38,84,90,30
"right",3065.65,3057.94,"s77","p138",2,6,1,665,821,38,85,30,90
"left",3087.15,3080.2,"s77","p138",2,5,1,667,826,39,85,90,30
"right",3126.41,3121.15,"s77","p138",13,3,1,670,839,39,86,30,90
"left",3131.89,3113.65,"s77","p138",1,0,1,671,839,40,86,90,30
"right",3146.62,3135.91,"s77","p138",1,4,1,675,840,40,87,30,90
"right",3214.12,3211.12,"s77","p138",23,14,2,689,863,40,88,30,90
"right",3224.67,3221.62,"s77","p138",1,4,3,693,864,40,89,30,90
"right",3276.31,3276.17,"s77","p138",18,15,4,708,882,40,90,30,90
"right",3295.54,3294.81,"s77","p138",5,3,5,711,887,40,91,30,90
"right",3398.95,3395.04,"s77","p138",26,31,6,742,913,40,92,30,90
"left",3551.73,3534.39,"s77","p138",21,47,1,763,960,41,92,90,30
"right",3591.78,3590.45,"s77","p138",13,6,1,769,973,41,93,30,90
"right",38.3,15.99,"s78","p138",1,2,1,2,1,0,1,30,90
"right",93.28,54.8,"s78","p138",3,0,2,2,4,0,2,30,90
"right",111.38,104.78,"s78","p138",5,5,3,7,9,0,3,30,90
"right",156.08,133.88,"s78","p138",5,16,4,23,14,0,4,30,90
"right",199.77,178.58,"s78","p138",2,8,5,31,16,0,5,30,90
"left",205.9,204.99,"s78","p138",1,0,1,32,16,1,5,90,30
"right",215.04,203.27,"s78","p138",1,0,1,32,17,1,6,30,90
"left",219.81,210.4,"s78","p138",1,0,1,33,17,2,6,90,30
"right",232.76,228.54,"s78","p138",2,2,1,35,19,2,7,30,90
"left",288.84,281.31,"s78","p138",8,14,1,43,33,3,7,90,30
"right",312.46,312.26,"s78","p138",3,6,1,49,36,3,8,30,90
"right",329.24,328.96,"s78","p138",5,5,2,54,41,3,9,30,90
"right",345.81,343.74,"s78","p138",4,4,3,58,45,3,10,30,90
"right",379.37,364.31,"s78","p138",3,7,4,65,48,3,11,30,90
"right",466.86,456.87,"s78","p138",18,19,5,84,66,3,12,30,90
"right",488.11,480.36,"s78","p138",3,4,6,88,69,3,13,30,90
"right",505.66,495.61,"s78","p138",1,5,7,93,70,3,14,30,90
"right",536.19,534.16,"s78","p138",6,7,8,100,76,3,15,30,90
"left",610.58,608.34,"s78","p138",11,28,1,111,104,4,15,90,30
"right",618.51,606.69,"s78","p138",1,1,1,112,105,4,16,30,90
"right",634.82,627.01,"s78","p138",1,4,2,116,106,4,17,30,90
"right",655.27,654.32,"s78","p138",9,3,3,119,115,4,18,30,90
"left",680.63,678.08,"s78","p138",6,13,1,125,128,5,18,90,30
"right",695.7,692.77,"s78","p138",7,3,1,128,135,5,19,30,90
"right",703.31,703.2,"s78","p138",6,0,2,128,141,5,20,30,90
"right",737.17,736.81,"s78","p138",11,4,3,132,152,5,21,30,90
"right",761.38,758.67,"s78","p138",11,2,4,134,163,5,22,30,90
"left",769.29,769.13,"s78","p138",1,2,1,135,165,6,22,90,30
"left",781.85,777.79,"s78","p138",4,6,2,139,171,7,22,90,30
"right",788.32,786.88,"s78","p138",3,2,1,141,174,7,23,30,90
"left",820.53,815.35,"s78","p138",5,6,1,146,180,8,23,90,30
"right",826.26,811.82,"s78","p138",1,2,1,148,181,8,24,30,90
"left",888.06,888.03,"s78","p138",15,15,1,163,196,9,24,90,30
"right",895.65,884.76,"s78","p138",1,1,1,164,197,9,25,30,90
"right",926.03,910.15,"s78","p138",5,6,2,170,202,9,26,30,90
"right",946.6,932.53,"s78","p138",1,6,3,176,203,9,27,30,90
"right",999.78,988.1,"s78","p138",21,11,4,187,224,9,28,30,90
"right",1037.71,1034.28,"s78","p138",6,13,5,200,230,9,29,30,90
"right",1053.93,1052.21,"s78","p138",4,8,6,208,234,9,30,30,90
"right",1065.16,1057.43,"s78","p138",2,3,7,211,236,9,31,30,90
"right",1125.8,1124.66,"s78","p138",22,11,8,222,258,9,32,30,90
"left",1171.12,1167.56,"s78","p138",12,12,1,234,270,10,32,90,30
"right",1187.28,1185.3,"s78","p138",2,1,1,235,272,10,33,30,90
"left",1191.94,1186.62,"s78","p138",1,0,1,236,272,11,33,90,30
"left",1200.37,1199.44,"s78","p138",3,4,2,239,276,12,33,90,30
"right",1207.1,1200.78,"s78","p138",1,4,1,243,277,12,34,30,90
"right",1251.82,1250.6,"s78","p138",16,16,2,259,293,12,35,30,90
"right",1264.77,1261.32,"s78","p138",4,2,3,261,297,12,36,30,90
"right",1317.97,1314.27,"s78","p138",14,18,4,279,311,12,37,30,90
"right",1330.8,1330.47,"s78","p138",5,4,5,283,316,12,38,30,90
"right",1359.44,1357.3,"s78","p138",9,3,6,286,325,12,39,30,90
"right",1375.83,1373.94,"s78","p138",3,2,7,288,328,12,40,30,90
"right",1392.49,1386.33,"s78","p138",4,5,8,293,332,12,41,30,90
"right",1425.98,1424.99,"s78","p138",10,8,9,301,342,12,42,30,90
"right",1454.68,1452.48,"s78","p138",5,10,10,311,347,12,43,30,90
"right",1464.08,1463.18,"s78","p138",2,0,11,311,349,12,44,30,90
"right",1488.36,1482.58,"s78","p138",6,9,12,320,355,12,45,30,90
"right",1508.01,1507.86,"s78","p138",10,4,13,324,365,12,46,30,90
"right",1523.19,1522.51,"s78","p138",3,3,14,327,368,12,47,30,90
"right",1531.39,1527.69,"s78","p138",1,1,15,328,369,12,48,30,90
"right",1537.08,1535.89,"s78","p138",1,1,16,329,370,12,49,30,90
"left",1568.68,1564.87,"s78","p138",5,12,1,334,382,13,49,90,30
"right",1578.65,1575.58,"s78","p138",1,3,1,337,383,13,50,30,90
"right",1598.14,1595.15,"s78","p138",7,3,2,340,390,13,51,30,90
"right",1604.81,1602.64,"s78","p138",1,1,3,341,391,13,52,30,90
