"lever","time","scheduled_since","session","bird","cost_local","cost_alter","streak_length","cum_resp_left","cum_resp_right","cum_reinf_left","cum_reinf_right","local_VI","alter_VI"
"left",2170.34,2164.35,"s113","p530",3,4,1,555,914,40,39,45,45
"left",2183.96,2178.84,"s113","p530",2,6,2,557,920,41,39,45,45
"right",2201.84,2198.44,"s113","p530",4,5,1,562,924,41,40,45,45
"left",2205.69,2201.46,"s113","p530",1,0,1,563,924,42,40,45,45
"right",2254.6,2250.34,"s113","p530",23,14,1,577,947,42,41,45,45
"left",2273.05,2272.19,"s113","p530",5,3,1,582,950,43,41,45,45
"left",2298.7,2298.55,"s113","p530",8,9,2,590,959,44,41,45,45
"right",2312.34,2311.1,"s113","p530",4,7,1,597,963,44,42,45,45
"right",2357.82,2352.84,"s113","p530",16,17,2,614,979,44,43,45,45
"left",2369.62,2368.2,"s113","p530",7,5,1,621,984,45,43,45,45
"right",2384.65,2380.32,"s113","p530",1,5,1,626,985,45,44,45,45
"right",2398.92,2398.15,"s113","p530",7,4,2,630,992,45,45,45,45
"left",2416.58,2414.12,"s113","p530",6,9,1,636,1001,46,45,45,45
"right",2425.94,2420.42,"s113","p530",1,4,1,640,1002,46,46,45,45
"left",2436.07,2435.08,"s113","p530",2,4,1,642,1006,47,46,45,45
"right",2445.26,2444.44,"s113","p530",2,5,1,647,1008,47,47,45,45
"left",2508.7,2507.57,"s113","p530",22,32,1,669,1040,48,47,45,45
"right",2517.72,2509.76,"s113","p530",1,1,1,670,1041,48,48,45,45
"right",2524.71,2524.22,"s113","p530",1,3,2,673,1042,48,49,45,45
"right",2534.35,2534.21,"s113","p530",7,5,3,678,1049,48,50,45,45
"left",2548.59,2548.2,"s113","p530",4,2,1,682,1051,49,50,45,45
"right",2602.84,2601.85,"s113","p530",27,18,1,700,1078,49,51,45,45
"right",2627.26,2624.34,"s113","p530",7,8,2,708,1085,49,52,45,45
"left",2637.21,2637.09,"s113","p530",5,4,1,713,1089,50,52,45,45
"right",2641.76,2634.76,"s113","p530",1,2,1,715,1090,50,53,45,45
"left",2661.49,2658.71,"s113","p530",6,14,1,721,1104,51,53,45,45
"right",2666.2,2661.26,"s113","p530",1,0,1,721,1105,51,54,45,45
"left",2672.35,2666.99,"s113","p530",1,4,1,722,1109,52,54,45,45
"left",2683.82,2678.85,"s113","p530",1,3,2,723,1112,53,54,45,45
"left",2732.45,2713.32,"s113","p530",12,18,3,735,1130,54,54,45,45
"right",2749.08,2748.7,"s113","p530",5,6,1,741,1135,54,55,45,45
"left",2820.85,2817.95,"s113","p530",24,24,1,765,1159,55,55,45,45
"left",2828.5,2826.35,"s113","p530",8,1,2,773,1160,56,55,45,45
"left",2849.4,2845,"s113","p530",2,5,3,775,1165,57,55,45,45
"left",2857.52,2852.9,"s113","p530",1,1,4,776,1166,58,55,45,45
"right",2866.02,2865.58,"s113","p530",2,10,1,786,1168,58,56,45,45
"right",2879.15,2873.52,"s113","p530",5,4,2,790,1173,58,57,45,45
"right",2947.84,2945.65,"s113","p530",32,20,3,810,1205,58,58,45,45
"left",2971.27,2968.02,"s113","p530",6,7,1,816,1212,59,58,45,45
"right",2982.43,2970.34,"s113","p530",1,13,1,829,1213,59,59,45,45
"right",3004.24,3002.93,"s113","p530",6,6,2,835,1219,59,60,45,45
"left",3030.47,3024.77,"s113","p530",7,9,1,842,1228,60,60,45,45
"left",3034.81,3033.97,"s113","p530",4,0,2,846,1228,61,60,45,45
"right",3039.73,3031.74,"s113","p530",1,7,1,853,1229,61,61,45,45
"right",3069.34,3068.23,"s113","p530",8,11,2,864,1237,61,62,45,45
"left",3074.79,3069.31,"s113","p530",1,1,1,865,1238,62,62,45,45
"right",3104.63,3102.84,"s113","p530",12,14,1,879,1250,62,63,45,45
"right",3112.68,3112.13,"s113","p530",3,3,2,882,1253,62,64,45,45
"left",3116.9,3112.29,"s113","p530",1,0,1,883,1253,63,64,45,45
"left",3171.73,3167.4,"s113","p530",19,14,2,902,1267,64,64,45,45
"right",3198.66,3194.18,"s113","p530",8,14,1,916,1275,64,65,45,45
"left",3214.99,3214.23,"s113","p530",5,5,1,921,1280,65,65,45,45
"left",3220.53,3220.49,"s113","p530",3,0,2,924,1280,66,65,45,45
"right",3233.23,3231.16,"s113","p530",5,1,1,925,1285,66,66,45,45
"right",3251.95,3249.73,"s113","p530",5,6,2,931,1290,66,67,45,45
"left",3257.91,3253.03,"s113","p530",1,1,1,932,1291,67,67,45,45
"right",3262.31,3260.45,"s113","p530",1,5,1,937,1292,67,68,45,45
"right",3280,3277.81,"s113","p530",6,9,2,946,1298,67,69,45,45
"left",3307.97,3306.41,"s113","p530",19,6,1,965,1304,68,69,45,45
"right",3350.89,3348.5,"s113","p530",13,21,1,986,1317,68,70,45,45
"left",3379.84,3379.47,"s113","p530",5,8,1,991,1325,69,70,45,45
"right",3450.8,3449.39,"s113","p530",13,40,1,1031,1338,69,71,45,45
"right",3459.56,3457.3,"s113","p530",1,5,2,1036,1339,69,72,45,45
"right",3495.71,3492.06,"s113","p530",14,12,3,1048,1353,69,73,45,45
"left",3518.48,3518.34,"s113","p530",13,9,1,1061,1362,70,73,45,45
"right",3526.51,3511.21,"s113","p530",1,2,1,1063,1363,70,74,45,45
"right",3570.2,3563.01,"s113","p530",12,15,2,1078,1375,70,75,45,45
"left",12.46,10.99,"s114","p530",7,4,1,7,4,1,0,45,45
"left",29.41,28.96,"s114","p530",11,5,2,18,9,2,0,45,45
"right",69.58,67.99,"s114","p530",18,31,1,49,27,2,1,45,45
"right",74.96,74.08,"s114","p530",1,0,2,49,28,2,2,45,45
"left",118.4,117.91,"s114","p530",26,21,1,75,49,3,2,45,45
"right",140.81,137.46,"s114","p530",10,10,1,85,59,3,3,45,45
"left",148.72,139.9,"s114","p530",1,2,1,86,61,4,3,45,45
"right",171.75,171.31,"s114","p530",11,10,1,96,72,4,4,45,45
"right",225.44,225.25,"s114","p530",28,15,2,111,100,4,5,45,45
"right",261.43,260.94,"s114","p530",15,9,3,120,115,4,6,45,45
"right",285.36,277.93,"s114","p530",7,4,4,124,122,4,7,45,45
"left",292.98,286.22,"s114","p530",1,4,1,125,126,5,7,45,45
"right",298.89,293.86,"s114","p530",1,1,1,126,127,5,8,45,45
"left",312.4,309.48,"s114","p530",2,7,1,128,134,6,8,45,45
"right",338.82,336.39,"s114","p530",9,1,1,129,143,6,9,45,45
"left",374.14,373.9,"s114","p530",9,10,1,138,153,7,9,45,45
"right",394.68,394.32,"s114","p530",3,7,1,145,156,7,10,45,45
"right",412.4,399.18,"s114","p530",3,7,2,152,159,7,11,45,45
"right",419.39,417.9,"s114","p530",1,1,3,153,160,7,12,45,45
"left",434.21,426.64,"s114","p530",2,4,1,155,164,8,12,45,45
"right",459.81,452.89,"s114","p530",6,7,1,162,170,8,13,45,45
"left",473.17,463.71,"s114","p530",1,7,1,163,177,9,13,45,45
"left",477.59,476.67,"s114","p530",2,0,2,165,177,10,13,45,45
"right",482.38,482.31,"s114","p530",1,1,1,166,178,10,14,45,45
"right",515.13,509.88,"s114","p530",12,5,2,171,190,10,15,45,45
"left",538.13,531.09,"s114","p530",5,7,1,176,197,11,15,45,45
"right",578.67,568.63,"s114","p530",6,7,1,183,203,11,16,45,45
"right",589.67,586.17,"s114","p530",1,1,2,184,204,11,17,45,45
"left",654.46,644.63,"s114","p530",15,19,1,199,223,12,17,45,45
"left",664.55,660.96,"s114","p530",2,3,2,201,226,13,17,45,45
"left",675.14,669.05,"s114","p530",1,6,3,202,232,14,17,45,45
"left",690.13,680.64,"s114","p530",3,7,4,205,239,15,17,45,45
"left",703.34,702.63,"s114","p530",3,7,5,208,246,16,17,45,45
"right",759.6,759.17,"s114","p530",24,18,1,226,270,16,18,45,45
"left",781.13,777.84,"s114","p530",7,13,1,233,283,17,18,45,45
"right",785.76,785.1,"s114","p530",1,3,1,236,284,17,19,45,45
"right",799.12,797.26,"s114","p530",3,8,2,244,287,17,20,45,45
"right",827.62,826.62,"s114","p530",5,10,3,254,292,17,21,45,45
"left",843.42,841.63,"s114","p530",6,6,1,260,298,18,21,45,45
"left",859.02,857.92,"s114","p530",5,3,2,265,301,19,21,45,45
"right",868.79,858.12,"s114","p530",1,4,1,269,302,19,22,45,45
"left",878.39,876.52,"s114","p530",1,2,1,270,304,20,22,45,45
"left",916.01,912.89,"s114","p530",18,17,2,288,321,21,22,45,45
"right",969.25,965.29,"s114","p530",16,18,1,306,337,21,23,45,45
"left",996.55,994.51,"s114","p530",9,12,1,315,349,22,23,45,45
"left",1013.83,1013.05,"s114","p530",6,6,2,321,355,23,23,45,45
"right",1050.81,1046.75,"s114","p530",10,10,1,331,365,23,24,45,45
"right",1055.39,1055.31,"s114","p530",1,0,2,331,366,23,25,45,45
"left",1059.76,1059.33,"s114","p530",1,2,1,332,368,24,25,45,45
"left",1090.61,1089.26,"s114","p530",13,15,2,345,383,25,25,45,45
"right",1119.37,1113.89,"s114","p530",6,9,1,354,389,25,26,45,45
"left",1159.71,1158.11,"s114","p530",10,12,1,364,401,26,26,45,45
"right",1163.37,1161.87,"s114","p530",1,0,1,364,402,26,27,45,45
"left",1189.93,1189.21,"s114","p530",14,14,1,378,416,27,27,45,45
"left",1237.07,1234.43,"s114","p530",18,12,2,396,428,28,27,45,45
"left",1248.68,1248.57,"s114","p530",6,3,3,402,431,29,27,45,45
"right",1259.37,1249.87,"s114","p530",1,5,1,407,432,29,28,45,45
"left",1263.14,1257.18,"s114","p530",1,2,1,408,434,30,28,45,45
"right",1287.36,1282.87,"s114","p530",6,10,1,418,440,30,29,45,45
"left",1291.15,1289.64,"s114","p530",1,0,1,419,440,31,29,45,45
"right",1323.47,1319.86,"s114","p530",7,7,1,426,447,31,30,45,45
"left",1340.11,1338.65,"s114","p530",4,7,1,430,454,32,30,45,45
"right",1348.8,1342.97,"s114","p530",1,2,1,432,455,32,31,45,45
"right",1375.08,1357.3,"s114","p530",2,9,2,441,457,32,32,45,45
"right",1395.74,1395.58,"s114","p530",8,5,3,446,465,32,33,45,45
"left",1401.12,1391.61,"s114","p530",1,0,1,447,465,33,33,45,45
"left",1414.74,1411.62,"s114","p530",4,4,2,451,469,34,33,45,45
"right",1424.61,1424.24,"s114","p530",2,6,1,457,471,34,34,45,45
"right",1440.32,1439.11,"s114","p530",5,3,2,460,476,34,35,45,45
"right",1445.67,1443.82,"s114","p530",2,2,3,462,478,34,36,45,45
"left",1449.75,1445.24,"s114","p530",1,2,1,463,480,35,36,45,45
"left",1474.87,1473.25,"s114","p530",9,9,2,472,489,36,36,45,45
"left",1519.53,1518.37,"s114","p530",22,11,3,494,500,37,36,45,45
"right",1531.51,1526.17,"s114","p530",2,4,1,498,502,37,37,45,45
"left",1536.83,1532.03,"s114","p530",1,1,1,499,503,38,37,45,45
"left",1558.36,1551.33,"s114","p530",8,5,2,507,508,39,37,45,45
"right",1596.79,1596.01,"s114","p530",11,22,1,529,519,39,38,45,45
"right",1608.58,1608.29,"s114","p530",6,4,2,533,525,39,39,45,45
"left",1652.91,1646.86,"s114","p530",14,16,1,547,541,40,39,45,45
"right",1696.22,1691.08,"s114","p530",13,18,1,565,554,40,40,45,45
"right",1708.96,1704.72,"s114","p530",3,5,2,570,557,40,41,45,45
"right",1728.77,1719.46,"s114","p530",3,8,3,578,560,40,42,45,45
"right",1738.02,1737.27,"s114","p530",2,5,4,583,562,40,43,45,45
"right",1767.59,1747.52,"s114","p530",3,11,5,594,565,40,44,45,45
"right",1800.78,1796.09,"s114","p530",16,10,6,604,581,40,45,45,45
"left",1813.64,1809.41,"s114","p530",2,5,1,606,586,41,45,45,45
"left",1833.21,1831.14,"s114","p530",6,10,2,612,596,42,45,45,45
"right",1840.39,1832.28,"s114","p530",1,8,1,620,597,42,46,45,45
"right",1873.27,1869.89,"s114","p530",9,20,2,640,606,42,47,45,45
"left",1890.42,1887.71,"s114","p530",2,2,1,642,608,43,47,45,45
"right",1901.54,1899.77,"s114","p530",6,2,1,644,614,43,48,45,45
"left",1906.87,1899.92,"s114","p530",1,1,1,645,615,44,48,45,45
"left",1941.15,1939.37,"s114","p530",18,7,2,663,622,45,48,45,45
"left",1953.86,1952.65,"s114","p530",10,7,3,673,629,46,48,45,45
"right",1958.05,1955.04,"s114","p530",1,2,1,675,630,46,49,45,45
"left",1977.08,1976.36,"s114","p530",9,7,1,684,637,47,49,45,45
"left",2014.67,2013.58,"s114","p530",22,9,2,706,646,48,49,45,45
"right",2045.97,2044.55,"s114","p530",15,9,1,715,661,48,50,45,45
"right",2054.09,2051.47,"s114","p530",3,4,2,719,664,48,51,45,45
"left",2094.31,2092.17,"s114","p530",18,14,1,737,678,49,51,45,45
"left",2105.63,2100.81,"s114","p530",5,3,2,742,681,50,51,45,45
"right",2118.36,2117.59,"s114","p530",8,9,1,751,689,50,52,45,45
"left",2182.7,2179.13,"s114","p530",30,23,1,781,712,51,52,45,45
"left",2191.65,2187.2,"s114","p530",3,1,2,784,713,52,52,45,45
"right",2198.37,2191.86,"s114","p530",1,3,1,787,714,52,53,45,45
"left",2202.45,2201.15,"s114","p530",1,0,1,788,714,53,53,45,45
"left",2226.84,2225.95,"s114","p530",13,10,2,801,724,54,53,45,45
"right",2261.12,2255.87,"s114","p530",11,14,1,815,735,54,54,45,45
"right",2324.13,2323.62,"s114","p530",19,35,2,850,754,54,55,45,45
"left",2379.66,2379.34,"s114","p530",20,17,1,870,771,55,55,45,45
"left",2396.2,2392.16,"s114","p530",4,7,2,874,778,56,55,45,45
"right",2413.57,2406.63,"s114","p530",4,7,1,881,782,56,56,45,45
"right",2418.35,2417.07,"s114","p530",1,1,2,882,783,56,57,45,45
"right",2449.98,2445.85,"s114","p530",6,12,3,894,789,56,58,45,45
"left",2460.48,2459.7,"s114","p530",4,3,1,898,792,57,58,45,45
"left",2471.45,2470.98,"s114","p530",6,3,2,904,795,58,58,45,45
"left",2491.29,2487.95,"s114","p530",8,6,3,912,801,59,58,45,45
"left",2535.44,2531.79,"s114","p530",20,9,4,932,810,60,58,45,45
"left",2638.58,2637.94,"s114","p530",49,24,5,981,834,61,58,45,45
"left",2655.04,2654.08,"s114","p530",5,4,6,986,838,62,58,45,45
"left",2660.51,2658.54,"s114","p530",2,1,7,988,839,63,58,45,45
"right",2670.7,2669.48,"s114","p530",5,7,1,995,844,63,59,45,45
"left",2689.44,2689.01,"s114","p530",10,6,1,1005,850,64,59,45,45
"left",2747.72,2745.94,"s114","p530",30,14,2,1035,864,65,59,45,45
"left",2785.05,2784.22,"s114","p530",28,8,3,1063,872,66,59,45,45
"right",2793.48,2791.2,"s114","p530",2,2,1,1065,874,66,60,45,45
"right",2819.02,2807.98,"s114","p530",4,10,2,1075,878,66,61,45,45
"left",2825.48,2823.55,"s114","p530",3,1,1,1078,879,67,61,45,45
"left",2855.56,2853.98,"s114","p530",18,6,2,1096,885,68,61,45,45
"right",2877.47,2874.52,"s114","p530",6,10,1,1106,891,68,62,45,45
"left",2887.41,2886.06,"s114","p530",6,1,1,1112,892,69,62,45,45
"right",2907.06,2899.97,"s114","p530",4,12,1,1124,896,69,63,45,45
"right",2966.12,2964.56,"s114","p530",15,25,2,1149,911,69,64,45,45
"right",2982.54,2978.62,"s114","p530",5,6,3,1155,916,69,65,45,45
"left",2994.15,2993.91,"s114","p530",3,4,1,1158,920,70,65,45,45
"left",3037.85,3033.65,"s114","p530",16,7,2,1174,927,71,65,45,45
"left",3044.06,3042.35,"s114","p530",4,1,3,1178,928,72,65,45,45
"left",3060.44,3059.56,"s114","p530",8,3,4,1186,931,73,65,45,45
"left",3094.09,3093.94,"s114","p530",15,10,5,1201,941,74,65,45,45
"left",3119.53,3113.59,"s114","p530",9,7,6,1210,948,75,65,45,45
"left",3134.65,3134.03,"s114","p530",5,4,7,1215,952,76,65,45,45
"right",3144.72,3133.04,"s114","p530",1,4,1,1219,953,76,66,45,45
"right",3184.24,3184.22,"s114","p530",13,13,2,1232,966,76,67,45,45
"left",3199.58,3198.15,"s114","p530",9,3,1,1241,969,77,67,45,45
"left",3252.02,3243.08,"s114","p530",20,10,2,1261,979,78,67,45,45
"left",3263.89,3263.52,"s114","p530",7,1,3,1268,980,79,67,45,45
"left",3270.89,3270.39,"s114","p530",4,0,4,1272,980,80,67,45,45
"right",3276.12,3266.74,"s114","p530",1,3,1,1275,981,80,68,45,45
"right",3281.38,3280.62,"s114","p530",1,1,2,1276,982,80,69,45,45
"left",3288.98,3288.39,"s114","p530",4,1,1,1280,983,81,69,45,45
"right",3294.51,3289.88,"s114","p530",1,1,1,1281,984,81,70,45,45
"left",3298.23,3295.48,"s114","p530",1,0,1,1282,984,82,70,45,45
"left",3309.07,3307.73,"s114","p530",9,4,2,1291,988,83,70,45,45
"left",3324.39,3323.57,"s114","p530",8,3,3,1299,991,84,70,45,45
"right",3328.25,3321.01,"s114","p530",1,1,1,1300,992,84,71,45,45
"right",3337.22,3335.75,"s114","p530",5,3,2,1303,997,84,72,45,45
"left",3341.2,3335.89,"s114","p530",1,0,1,1304,997,85,72,45,45
"right",3354.72,3353.72,"s114","p530",4,7,1,1311,1001,85,73,45,45
"right",3369.31,3369.22,"s114","p530",6,5,2,1316,1007,85,74,45,45
"right",3392.92,3382.81,"s114","p530",9,10,3,1326,1016,85,75,45,45
"left",3410.4,3408.7,"s114","p530",7,4,1,1333,1020,86,75,45,45
"right",3417.23,3408.42,"s114","p530",1,3,1,1336,1021,86,76,45,45
"right",3422.25,3421.73,"s114","p530",1,0,2,1336,1022,86,77,45,45
"right",3453.23,3441.75,"s114","p530",7,17,3,1353,1029,86,78,45,45
"left",3461.92,3460.9,"s114","p530",3,2,1,1356,1031,87,78,45,45
"right",3477.67,3474.73,"s114","p530",5,6,1,1362,1036,87,79,45,45
"left",3486.38,3485.42,"s114","p530",6,0,1,1368,1036,88,79,45,45
"left",3509.61,3506.88,"s114","p530",10,10,2,1378,1046,89,79,45,45
"right",3517.69,3503.17,"s114","p530",1,1,1,1379,1047,89,80,45,45
"right",3537.76,3530.19,"s114","p530",5,9,2,1388,1052,89,81,45,45
"right",3558.96,3555.26,"s114","p530",4,9,3,1397,1056,89,82,45,45
"left",21.62,19.99,"s115","p530",6,7,1,6,7,1,0,45,45
"right",42.84,41.99,"s115","p530",7,7,1,13,14,1,1,45,45
"left",110.2,109.12,"s115","p530",30,29,1,43,43,2,1,45,45
"right",114.74,114.34,"s115","p530",1,1,1,44,44,2,2,45,45
"left",178.13,177.7,"s115","p530",26,33,1,70,77,3,2,45,45
"right",213.78,208.24,"s115","p530",13,13,1,83,90,3,3,45,45
"left",225.94,225.63,"s115","p530",6,4,1,89,94,4,3,45,45
"right",232.95,229.28,"s115","p530",1,2,1,91,95,4,4,45,45
"right",240.37,239.45,"s115","p530",5,2,2,93,100,4,5,45,45
"right",246.11,245.87,"s115","p530",3,0,3,93,103,4,6,45,45
"right",346.96,342.61,"s115","p530",30,28,4,121,133,4,7,45,45
"right",351.94,351.46,"s115","p530",3,0,5,121,136,4,8,45,45
"right",364.69,361.44,"s115","p530",2,2,6,123,138,4,9,45,45
"left",410.13,396.44,"s115","p530",7,17,1,130,155,5,9,45,45
"left",427.87,416.63,"s115","p530",1,11,2,131,166,6,9,45,45
"left",432.27,431.37,"s115","p530",2,0,3,133,166,7,9,45,45
"left",449.08,447.77,"s115","p530",4,6,4,137,172,8,9,45,45
"right",467.23,460.19,"s115","p530",6,6,1,143,178,8,10,45,45
"left",511.98,501.58,"s115","p530",12,15,1,155,193,9,10,45,45
"left",552.64,551.48,"s115","p530",12,12,2,167,205,10,10,45,45
"left",572.91,572.14,"s115","p530",5,5,3,172,210,11,10,45,45
"left",611.32,607.41,"s115","p530",7,12,4,179,222,12,10,45,45
"left",615.86,614.82,"s115","p530",1,0,5,180,222,13,10,45,45
"left",630.94,625.36,"s115","p530",6,5,6,186,227,14,10,45,45
"right",713.25,711.73,"s115","p530",23,22,1,208,250,14,11,45,45
"left",734.42,733.44,"s115","p530",5,5,1,213,255,15,11,45,45
"left",738.86,737.92,"s115","p530",2,0,2,215,255,16,11,45,45
"left",749.09,747.36,"s115","p530",5,3,3,220,258,17,11,45,45
"right",753.56,752.75,"s115","p530",1,2,1,222,259,17,12,45,45
"right",795.33,791.06,"s115","p530",12,10,2,232,271,17,13,45,45
"left",851.37,850.59,"s115","p530",17,17,1,249,288,18,13,45,45
"right",903.12,890.83,"s115","p530",12,12,1,261,300,18,14,45,45
"left",929.58,926.87,"s115","p530",6,8,1,267,308,19,14,45,45
"left",956.82,955.08,"s115","p530",5,12,2,272,320,20,14,45,45
"right",980.35,977.62,"s115","p530",6,8,1,280,326,20,15,45,45
"right",1006.09,1004.85,"s115","p530",8,5,2,285,334,20,16,45,45
"left",1016.71,1015.32,"s115","p530",2,3,1,287,337,21,16,45,45
"left",1038.31,1036.21,"s115","p530",10,3,2,297,340,22,16,45,45
"right",1042.91,1040.59,"s115","p530",1,2,1,299,341,22,17,45,45
"left",1053.47,1051.81,"s115","p530",4,3,1,303,344,23,17,45,45
"right",1079.79,1077.41,"s115","p530",11,5,1,308,355,23,18,45,45
"right",1108.91,1104.29,"s115","p530",8,11,2,319,363,23,19,45,45
"left",1137.83,1132.97,"s115","p530",7,6,1,326,369,24,19,45,45
"right",1142.46,1142.41,"s115","p530",1,1,1,327,370,24,20,45,45
"left",1146.55,1146.33,"s115","p530",1,0,1,328,370,25,20,45,45
"left",1157.09,1157.05,"s115","p530",3,8,2,331,378,26,20,45,45
"left",1190.51,1187.59,"s115","p530",11,5,3,342,383,27,20,45,45
"left",1215.7,1212.01,"s115","p530",8,6,4,350,389,28,20,45,45
"left",1244.13,1235.2,"s115","p530",11,8,5,361,397,29,20,45,45
"left",1265.26,1263.63,"s115","p530",7,8,6,368,405,30,20,45,45
"left",1306.48,1298.76,"s115","p530",10,9,7,378,414,31,20,45,45
"right",1312.18,1304.96,"s115","p530",1,3,1,381,415,31,21,45,45
"right",1328.68,1323.68,"s115","p530",9,4,2,385,424,31,22,45,45
"right",1376.76,1369.18,"s115","p530",8,19,3,404,432,31,23,45,45
"left",1386.19,1385.98,"s115","p530",6,3,1,410,435,32,23,45,45
"right",1394.82,1392.26,"s115","p530",1,1,1,411,436,32,24,45,45
"left",1410.55,1409.69,"s115","p530",4,6,1,415,442,33,24,45,45
"left",1425.66,1421.05,"s115","p530",5,3,2,420,445,34,24,45,45
"right",1450.48,1445.32,"s115","p530",6,8,1,428,451,34,25,45,45
"right",1473.32,1464.98,"s115","p530",4,7,2,435,455,34,26,45,45
"left",1497.4,1492.16,"s115","p530",5,6,1,440,461,35,26,45,45
"right",1505.5,1496.82,"s115","p530",1,4,1,444,462,35,27,45,45
"right",1525.2,1516,"s115","p530",2,7,2,451,464,35,28,45,45
"left",1543.24,1541.9,"s115","p530",6,4,1,457,468,36,28,45,45
"right",1547.81,1547.7,"s115","p530",1,1,1,458,469,36,29,45,45
"left",1568.17,1560.74,"s115","p530",5,6,1,463,475,37,29,45,45
"right",1572.38,1568.31,"s115","p530",1,0,1,463,476,37,30,45,45
"left",1580.1,1579.67,"s115","p530",1,4,1,464,480,38,30,45,45
"right",1674.94,1669.88,"s115","p530",29,24,1,488,509,38,31,45,45
"left",1708.72,1706.6,"s115","p530",10,11,1,498,520,39,31,45,45
"left",1728.57,1728.22,"s115","p530",7,4,2,505,524,40,31,45,45
"right",1759.18,1758.44,"s115","p530",7,12,1,517,531,40,32,45,45
"right",1827.45,1817.68,"s115","p530",10,20,2,537,541,40,33,45,45
"right",1851.11,1843.95,"s115","p530",7,7,3,544,548,40,34,45,45
"left",1906.06,1905.07,"s115","p530",15,8,1,559,556,41,34,45,45
"left",1937.88,1936.56,"s115","p530",14,5,2,573,561,42,34,45,45
"right",1942.13,1934.61,"s115","p530",1,2,1,575,562,42,35,45,45
"right",1972.01,1967.63,"s115","p530",6,10,2,585,568,42,36,45,45
"left",2023.23,2021.38,"s115","p530",20,12,1,605,580,43,36,45,45
"left",2037.83,2031.73,"s115","p530",2,5,2,607,585,44,36,45,45
"left",2083.26,2073.33,"s115","p530",8,16,3,615,601,45,36,45,45
"right",2149.68,2145.51,"s115","p530",13,12,1,627,614,45,37,45,45
"left",2155.31,2152.76,"s115","p530",1,2,1,628,616,46,37,45,45
"right",2168.93,2167.18,"s115","p530",5,3,1,631,621,46,38,45,45
"right",2207.26,2191.43,"s115","p530",7,11,2,642,628,46,39,45,45
"left",2251.16,2250.81,"s115","p530",19,7,1,661,635,47,39,45,45
"right",2262.97,2250.76,"s115","p530",1,8,1,669,636,47,40,45,45
"left",2273.06,2271.66,"s115","p530",6,2,1,675,638,48,40,45,45
"left",2347.37,2345.56,"s115","p530",23,16,2,698,654,49,40,45,45
"left",2372.79,2371.87,"s115","p530",8,5,3,706,659,50,40,45,45
"right",2378.16,2377.47,"s115","p530",1,0,1,706,660,50,41,45,45
"left",2400.56,2399.29,"s115","p530",8,3,1,714,663,51,41,45,45
"left",2414.03,2410.06,"s115","p530",3,3,2,717,666,52,41,45,45
"right",2443.01,2435.66,"s115","p530",10,8,1,725,676,52,42,45,45
"right",2455.64,2448.51,"s115","p530",3,3,2,728,679,52,43,45,45
"left",2485.06,2481.53,"s115","p530",8,7,1,736,686,53,43,45,45
"right",2510.12,2503.14,"s115","p530",5,6,1,742,691,53,44,45,45
"right",2531.92,2531.62,"s115","p530",4,6,2,748,695,53,45,45,45
"right",2568.88,2557.42,"s115","p530",9,7,3,755,704,53,46,45,45
"right",2623.09,2621.38,"s115","p530",14,16,4,771,718,53,47,45,45
"right",2666.77,2662.59,"s115","p530",10,11,5,782,728,53,48,45,45
"right",2719.97,2719.27,"s115","p530",17,18,6,800,745,53,49,45,45
"right",2814.56,2814.47,"s115","p530",27,24,7,824,772,53,50,45,45
"left",2820.39,2819.56,"s115","p530",3,2,1,827,774,54,50,45,45
"left",2830.04,2829.89,"s115","p530",4,6,2,831,780,55,50,45,45
"right",2841.59,2838.06,"s115","p530",2,5,1,836,782,55,51,45,45
"right",2869.59,2869.09,"s115","p530",11,7,2,843,793,55,52,45,45
"right",2890.44,2889.09,"s115","p530",12,8,3,851,805,55,53,45,45
"left",2894.25,2886.54,"s115","p530",1,0,1,852,805,56,53,45,45
"right",2927.56,2926.94,"s115","p530",15,11,1,863,820,56,54,45,45
"right",2943.4,2941.06,"s115","p530",6,3,2,866,826,56,55,45,45
"right",2964.38,2960.9,"s115","p530",5,7,3,873,831,56,56,45,45
"right",2986.9,2983.88,"s115","p530",8,4,4,877,839,56,57,45,45
"right",3045.35,3040.4,"s115","p530",14,10,5,887,853,56,58,45,45
"right",3094.39,3089.85,"s115","p530",18,15,6,902,871,56,59,45,45
"left",3137.84,3134.75,"s115","p530",16,16,1,918,887,57,59,45,45
"left",3157.12,3153.34,"s115","p530",4,7,2,922,894,58,59,45,45
"right",3164.71,3160.89,"s115","p530",1,2,1,924,895,58,60,45,45
"left",3187.28,3183.62,"s115","p530",6,4,1,930,899,59,60,45,45
"right",3230.02,3226.21,"s115","p530",10,13,1,943,909,59,61,45,45
"right",3250.65,3250.52,"s115","p530",8,6,2,949,917,59,62,45,45
"right",3271.34,3270.15,"s115","p530",6,3,3,952,923,59,63,45,45
"left",3321.61,3310.78,"s115","p530",13,19,1,965,942,60,63,45,45
"left",3333.64,3332.11,"s115","p530",8,6,2,973,948,61,63,45,45
"right",3374.56,3370.84,"s115","p530",10,9,1,982,958,61,64,45,45
"left",3401.02,3399.14,"s115","p530",7,10,1,989,968,62,64,45,45
"left",3408.11,3406.52,"s115","p530",2,3,2,991,971,63,64,45,45
"left",3462.59,3459.61,"s115","p530",14,15,3,1005,986,64,64,45,45
"left",3477.03,3476.09,"s115","p530",7,3,4,1012,989,65,64,45,45
