"session","bird","n_responses","n_reinforcers","lever","time_start","time_end","local_VI","alter_VI"
"s118","p138",1,1,"left",937.11,937.11,30,90
"s118","p138",3,1,"right",944.35,960.4,90,30
"s118","p138",2,1,"left",961.46,966.26,30,90
"s118","p138",3,0,"right",968.14,978.38,90,30
"s118","p138",1,0,"left",979.3,979.3,30,90
"s118","p138",1,0,"right",981.73,981.73,90,30
"s118","p138",1,0,"left",982.67,982.67,30,90
"s118","p138",3,0,"right",990.76,996.39,90,30
"s118","p138",1,1,"left",1006.6,1006.6,30,90
"s118","p138",2,0,"right",1013.01,1018.8,90,30
"s118","p138",3,0,"left",1020.51,1025.78,30,90
"s118","p138",6,0,"right",1029.45,1047.83,90,30
"s118","p138",1,1,"left",1052.29,1052.29,30,90
"s118","p138",2,0,"right",1063.76,1064.82,90,30
"s118","p138",1,1,"left",1065.85,1065.85,30,90
"s118","p138",1,0,"right",1073.86,1073.86,90,30
"s118","p138",1,0,"left",1081.57,1081.57,30,90
"s118","p138",3,0,"right",1083.91,1090.64,90,30
"s118","p138",1,1,"left",1096.83,1096.83,30,90
"s118","p138",5,0,"right",1105.21,1128.82,90,30
"s118","p138",1,0,"left",1131.67,1131.67,30,90
"s118","p138",3,1,"right",1133.76,1141.86,90,30
"s118","p138",1,1,"left",1145.83,1145.83,30,90
"s118","p138",5,0,"right",1152.18,1169.62,90,30
"s118","p138",3,1,"left",1170.45,1180.08,30,90
"s118","p138",2,0,"right",1185.84,1189.17,90,30
"s118","p138",1,0,"left",1193.25,1193.25,30,90
"s118","p138",5,0,"right",1201.87,1216.08,90,30
"s118","p138",1,1,"left",1225.45,1225.45,30,90
"s118","p138",9,0,"right",1232.92,1262.27,90,30
"s118","p138",1,1,"left",1271.79,1271.79,30,90
"s118","p138",1,0,"right",1280.24,1280.24,90,30
"s118","p138",1,0,"left",1281.2,1281.2,30,90
"s118","p138",3,0,"right",1282.79,1285.21,90,30
"s118","p138",1,0,"left",1286.32,1286.32,30,90
"s118","p138",6,0,"right",1290.08,1309.39,90,30
"s118","p138",1,0,"left",1310.64,1310.64,30,90
"s118","p138",7,0,"right",1312.38,1337.45,90,30
"s118","p138",1,1,"left",1338.35,1338.35,30,90
"s118","p138",2,0,"right",1351.1,1355.47,90,30
"s118","p138",1,0,"left",1356.33,1356.33,30,90
"s118","p138",1,0,"right",1359.2,1359.2,90,30
"s118","p138",2,0,"left",1367.08,1373.32,30,90
"s118","p138",2,0,"right",1377.93,1383.62,90,30
"s118","p138",1,0,"left",1385.01,1385.01,30,90
"s118","p138",1,0,"right",1394.82,1394.82,90,30
"s118","p138",1,0,"left",1396,1396,30,90
"s118","p138",1,0,"right",1400.08,1400.08,90,30
"s118","p138",2,0,"left",1401.74,1401.79,30,90
"s118","p138",6,0,"right",1403.97,1423.71,90,30
"s118","p138",1,0,"left",1428.44,1428.44,30,90
"s118","p138",14,1,"right",1430.56,1469.65,90,30
"s118","p138",1,1,"left",1470.72,1470.72,30,90
"s118","p138",1,0,"right",1476.43,1476.43,90,30
"s118","p138",1,0,"left",1480.83,1480.83,30,90
"s118","p138",6,0,"right",1489.29,1500.71,90,30
"s118","p138",4,1,"left",1505.18,1517.32,30,90
"s118","p138",1,0,"right",1525.46,1525.46,90,30
"s118","p138",2,0,"left",1526.37,1534.97,30,90
"s118","p138",13,1,"right",1538.33,1611.05,90,30
"s118","p138",2,1,"left",1618.44,1629.56,30,90
"s118","p138",2,1,"right",1638.08,1643.04,90,30
"s118","p138",2,0,"left",1647.13,1649.83,30,90
"s118","p138",1,0,"right",1658.16,1658.16,90,30
"s118","p138",1,0,"left",1663.59,1663.59,30,90
"s118","p138",5,1,"right",1670.47,1698.01,90,30
"s118","p138",2,1,"left",1698.85,1716.93,30,90
"s118","p138",4,0,"right",1718.29,1728.61,90,30
"s118","p138",3,1,"left",1729.74,1736.38,30,90
"s118","p138",1,0,"right",1744.86,1744.86,90,30
"s118","p138",1,1,"left",1756.25,1756.25,30,90
"s118","p138",4,0,"right",1762.99,1775.4,90,30
"s118","p138",1,0,"left",1776.41,1776.41,30,90
"s118","p138",1,0,"right",1778.3,1778.3,90,30
"s118","p138",1,0,"left",1794.43,1794.43,30,90
"s118","p138",1,0,"right",1796.12,1796.12,90,30
"s118","p138",1,0,"left",1800.86,1800.86,30,90
"s118","p138",1,0,"right",1806.58,1806.58,90,30
"s118","p138",4,1,"left",1812.49,1818.62,30,90
"s118","p138",1,0,"right",1823.51,1823.51,90,30
"s118","p138",2,0,"left",1828.87,1829.01,30,90
"s118","p138",1,0,"right",1833.74,1833.74,90,30
"s118","p138",2,0,"left",1835.85,1843.27,30,90
"s118","p138",1,0,"right",1844.75,1844.75,90,30
"s118","p138",2,0,"left",1854.67,1858.81,30,90
"s118","p138",2,0,"right",1860.24,1863.86,90,30
"s118","p138",1,0,"left",1864.89,1864.89,30,90
"s118","p138",4,0,"right",1871.37,1886.65,90,30
"s118","p138",1,1,"left",1900.39,1900.39,30,90
"s118","p138",1,0,"right",1911.55,1911.55,90,30
"s118","p138",8,0,"left",1917.66,1923.82,30,90
"s118","p138",1,0,"right",1927.53,1927.53,90,30
"s118","p138",2,0,"left",1928.57,1931.55,30,90
"s118","p138",1,0,"right",1934.89,1934.89,90,30
"s118","p138",2,1,"left",1938.64,1938.8,30,90
"s118","p138",1,0,"right",1945.81,1945.81,90,30
"s118","p138",4,0,"left",1946.81,1951.36,30,90
"s118","p138",2,0,"right",1955.24,1957.67,90,30
"s118","p138",12,1,"left",1968.76,2023.74,30,90
"s118","p138",3,0,"right",2032.39,2036.3,90,30
"s118","p138",3,2,"left",2042.26,2055.96,30,90
"s118","p138",4,0,"right",2069.87,2107.76,90,30
"s118","p138",4,0,"left",2115.71,2117.57,30,90
"s118","p138",1,0,"right",2124.94,2124.94,90,30
"s118","p138",2,1,"left",2127.93,2135.3,30,90
"s118","p138",1,0,"right",2136.68,2136.68,90,30
"s118","p138",3,1,"left",2140.54,2159.5,30,90
"s118","p138",1,0,"right",2160.8,2160.8,90,30
"s118","p138",1,0,"left",2161.91,2161.91,30,90
"s118","p138",1,0,"right",2163.4,2163.4,90,30
"s118","p138",5,0,"left",2164.35,2180.19,30,90
"s118","p138",2,1,"right",2184.44,2184.61,90,30
"s118","p138",3,1,"left",2188.68,2199.54,30,90
"s118","p138",4,0,"right",2208.43,2219.96,90,30
"s118","p138",2,1,"left",2224.04,2228.35,30,90
"s118","p138",2,1,"right",2232.04,2242.04,90,30
"s118","p138",2,1,"left",2243.05,2243.11,30,90
"s118","p138",1,1,"right",2253.68,2253.68,90,30
"s118","p138",2,0,"left",2258.59,2269.82,30,90
"s118","p138",5,0,"right",2271.04,2286.95,90,30
"s118","p138",3,1,"left",2304.2,2310.97,30,90
"s118","p138",2,0,"right",2314.84,2314.92,90,30
"s118","p138",1,0,"left",2317.93,2317.93,30,90
"s118","p138",5,0,"right",2322.64,2332.39,90,30
"s118","p138",1,0,"left",2333.8,2333.8,30,90
"s118","p138",3,1,"right",2336.48,2344.81,90,30
"s118","p138",4,1,"left",2349.26,2355.32,30,90
"s118","p138",1,0,"right",2365.2,2365.2,90,30
"s118","p138",2,0,"left",2366.34,2371.6,30,90
"s118","p138",2,0,"right",2378.52,2382.13,90,30
"s118","p138",3,0,"left",2385.04,2385.52,30,90
"s118","p138",3,0,"right",2388.57,2405.85,90,30
"s118","p138",6,2,"left",2406.75,2417.79,30,90
"s118","p138",2,0,"right",2421.28,2424.21,90,30
"s118","p138",1,0,"left",2425.13,2425.13,30,90
"s118","p138",1,0,"right",2428.77,2428.77,90,30
"s118","p138",3,0,"left",2431.03,2432.4,30,90
"s118","p138",1,0,"right",2434.58,2434.58,90,30
"s118","p138",1,0,"left",2435.5,2435.5,30,90
"s118","p138",1,0,"right",2440.12,2440.12,90,30
"s118","p138",1,0,"left",2441.11,2441.11,30,90
"s118","p138",1,0,"right",2442.26,2442.26,90,30
"s118","p138",1,0,"left",2443.28,2443.28,30,90
"s118","p138",1,1,"right",2447.31,2447.31,90,30
"s118","p138",1,1,"left",2455.17,2455.17,30,90
"s118","p138",1,0,"right",2465.56,2465.56,90,30
"s118","p138",1,0,"left",2471.73,2471.73,30,90
"s118","p138",3,0,"right",2478.88,2498.09,90,30
"s118","p138",6,1,"left",2499.72,2509.47,30,90
"s118","p138",3,0,"right",2511.96,2514.06,90,30
"s118","p138",2,0,"left",2514.86,2518.94,30,90
"s118","p138",1,0,"right",2521.84,2521.84,90,30
"s118","p138",11,1,"left",2522.7,2549.45,30,90
"s118","p138",4,1,"right",2550.67,2560.25,90,30
"s118","p138",4,0,"left",2567.62,2570.59,30,90
"s118","p138",2,0,"right",2585.59,2588.56,90,30
"s118","p138",14,1,"left",2591.72,2621.22,30,90
"s118","p138",2,0,"right",2622.88,2629.44,90,30
"s118","p138",5,1,"left",2630.56,2635.94,30,90
"s118","p138",2,0,"right",2645.68,2647.66,90,30
"s118","p138",1,0,"left",2648.62,2648.62,30,90
"s118","p138",2,0,"right",2658.18,2675.82,90,30
"s118","p138",8,1,"left",2676.6,2683.84,30,90
"s118","p138",1,0,"right",2686.67,2686.67,90,30
"s118","p138",4,0,"left",2692.21,2693.82,30,90
"s118","p138",2,1,"right",2705.13,2705.28,90,30
"s118","p138",3,0,"left",2709.28,2719,30,90
"s118","p138",1,0,"right",2720.26,2720.26,90,30
"s118","p138",4,0,"left",2721.62,2731.89,30,90
"s118","p138",1,0,"right",2733.2,2733.2,90,30
"s118","p138",4,1,"left",2733.99,2741.67,30,90
"s118","p138",4,1,"right",2743.01,2754.68,90,30
"s118","p138",2,0,"left",2763.5,2770.83,30,90
"s118","p138",1,0,"right",2783.71,2783.71,90,30
"s118","p138",5,1,"left",2794.4,2799.9,30,90
"s118","p138",2,1,"right",2810.03,2810.16,90,30
"s118","p138",1,0,"left",2814.46,2814.46,30,90
"s118","p138",2,0,"right",2819.05,2824.35,90,30
"s118","p138",1,0,"left",2825.26,2825.26,30,90
"s118","p138",1,0,"right",2831.7,2831.7,90,30
"s118","p138",11,1,"left",2836.91,2855.06,30,90
"s118","p138",1,0,"right",2867.43,2867.43,90,30
"s118","p138",1,0,"left",2868.3,2868.3,30,90
"s118","p138",1,0,"right",2870.68,2870.68,90,30
"s118","p138",2,0,"left",2873.98,2881.48,30,90
"s118","p138",1,0,"right",2883.07,2883.07,90,30
"s118","p138",2,0,"left",2883.89,2883.95,30,90
"s118","p138",1,0,"right",2888.59,2888.59,90,30
"s118","p138",2,0,"left",2889.99,2890.04,30,90
"s118","p138",1,0,"right",2894.52,2894.52,90,30
"s118","p138",3,0,"left",2895.37,2897.73,30,90
"s118","p138",2,0,"right",2899.73,2902.75,90,30
"s118","p138",2,0,"left",2903.8,2904.82,30,90
"s118","p138",1,0,"right",2906.09,2906.09,90,30
"s118","p138",6,2,"left",2907.95,2922.17,30,90
"s118","p138",1,1,"right",2925.94,2925.94,90,30
"s118","p138",3,0,"left",2946.45,2947.54,30,90
"s118","p138",1,0,"right",2950.46,2950.46,90,30
"s118","p138",3,0,"left",2958.26,2965.92,30,90
"s118","p138",1,0,"right",2968.61,2968.61,90,30
"s118","p138",1,0,"left",2977.89,2977.89,30,90
"s118","p138",1,0,"right",2981.49,2981.49,90,30
"s118","p138",9,2,"left",2985.78,3003.58,30,90
"s118","p138",1,0,"right",3005.64,3005.64,90,30
"s118","p138",3,0,"left",3006.82,3006.92,30,90
"s118","p138",2,0,"right",3008.84,3012.42,90,30
"s118","p138",1,0,"left",3019.64,3019.64,30,90
"s118","p138",1,1,"right",3026.57,3026.57,90,30
"s118","p138",4,0,"left",3033.73,3035.37,30,90
"s118","p138",2,0,"right",3037.4,3040.33,90,30
"s118","p138",19,1,"left",3045.83,3085.78,30,90
"s118","p138",1,0,"right",3092.56,3092.56,90,30
"s118","p138",11,1,"left",3093.54,3117.47,30,90
"s118","p138",1,1,"right",3126.61,3126.61,90,30
"s118","p138",7,0,"left",3132.45,3138.95,30,90
"s118","p138",1,0,"right",3140.96,3140.96,90,30
"s118","p138",23,2,"left",3141.89,3208.66,30,90
"s118","p138",1,1,"right",3216.7,3216.7,90,30
"s118","p138",5,1,"left",3220.89,3225.37,30,90
"s118","p138",3,0,"right",3227.81,3241.9,90,30
"s118","p138",7,2,"left",3247.55,3256.23,30,90
"s118","p138",3,0,"right",3266.62,3270.99,90,30
"s118","p138",1,1,"left",3272.52,3272.52,30,90
"s118","p138",1,0,"right",3282.26,3282.26,90,30
"s118","p138",2,0,"left",3283.24,3287.19,30,90
"s118","p138",1,0,"right",3289.29,3289.29,90,30
"s118","p138",5,1,"left",3290.08,3304.27,30,90
"s118","p138",1,0,"right",3314.54,3314.54,90,30
"s118","p138",8,0,"left",3316.83,3336.47,30,90
"s118","p138",1,0,"right",3342.88,3342.88,90,30
"s118","p138",10,1,"left",3346.71,3367.94,30,90
"s118","p138",6,0,"right",3374.27,3419.56,90,30
"s118","p138",7,1,"left",3423.36,3438.37,30,90
"s118","p138",4,0,"right",3440.87,3468.22,90,30
"s118","p138",6,2,"left",3474.54,3491.67,30,90
"s118","p138",1,1,"right",3499.49,3499.49,90,30
"s118","p138",2,1,"left",3510.08,3513.94,30,90
"s118","p138",5,1,"right",3516.44,3552.94,90,30
"s118","p138",3,1,"left",3567.48,3572.75,30,90
"s118","p138",2,1,"right",3577.63,3587.48,90,30
"s118","p138",1,0,"left",3591.76,3591.76,30,90
"s118","p138",1,0,"right",3595.46,3595.46,90,30
"s119","p138",12,1,"left",16.8,59.23,30,90
"s119","p138",1,0,"right",62.74,62.74,90,30
"s119","p138",14,0,"left",65.01,90.58,30,90
"s119","p138",1,0,"right",97.93,97.93,90,30
"s119","p138",1,1,"left",99.11,99.11,30,90
"s119","p138",1,0,"right",109.31,109.31,90,30
"s119","p138",1,1,"left",121.53,121.53,30,90
"s119","p138",1,0,"right",129.62,129.62,90,30
"s119","p138",1,0,"left",130.91,130.91,30,90
"s119","p138",2,0,"right",136.81,139.51,90,30
"s119","p138",5,0,"left",140.93,150.63,30,90
"s119","p138",1,0,"right",157.34,157.34,90,30
"s119","p138",1,1,"left",169.31,169.31,30,90
"s119","p138",1,1,"right",179.52,179.52,90,30
"s119","p138",2,0,"left",187.79,187.87,30,90
"s119","p138",2,0,"right",191.71,195.04,90,30
"s119","p138",5,1,"left",196.06,210.06,30,90
"s119","p138",1,0,"right",219.58,219.58,90,30
"s119","p138",2,0,"left",220.7,225.55,30,90
"s119","p138",1,1,"right",227.88,227.88,90,30
"s119","p138",1,0,"left",232.9,232.9,30,90
"s119","p138",2,0,"right",239.62,240.02,90,30
"s119","p138",1,0,"left",240.95,240.95,30,90
"s119","p138",3,0,"right",242.93,260.14,90,30
"s119","p138",4,1,"left",263.29,274.11,30,90
"s119","p138",2,1,"right",277.5,283.97,90,30
"s119","p138",6,1,"left",294.1,322.11,30,90
"s119","p138",1,0,"right",323.89,323.89,90,30
"s119","p138",2,0,"left",324.97,332.74,30,90
"s119","p138",1,0,"right",335,335,90,30
"s119","p138",2,0,"left",338.66,340.69,30,90
"s119","p138",3,0,"right",342.41,350.31,90,30
"s119","p138",1,1,"left",351.29,351.29,30,90
"s119","p138",2,0,"right",357.36,361.6,90,30
"s119","p138",5,1,"left",362.6,383.5,30,90
"s119","p138",2,0,"right",389.31,392.01,90,30
"s119","p138",1,0,"left",393.78,393.78,30,90
"s119","p138",2,1,"right",395.82,414.35,90,30
"s119","p138",3,0,"left",419.1,430,30,90
"s119","p138",3,0,"right",434.36,441.47,90,30
"s119","p138",1,0,"left",442.54,442.54,30,90
"s119","p138",1,0,"right",445.48,445.48,90,30
"s119","p138",5,0,"left",446.34,456.77,30,90
"s119","p138",1,0,"right",459.33,459.33,90,30
"s119","p138",2,0,"left",472.64,472.69,30,90
"s119","p138",1,1,"right",475.18,475.18,90,30
"s119","p138",1,0,"left",483.74,483.74,30,90
"s119","p138",3,0,"right",485.38,495.44,90,30
"s119","p138",2,1,"left",496.42,500.22,30,90
"s119","p138",1,0,"right",506.05,506.05,90,30
"s119","p138",3,0,"left",510.47,513.09,30,90
"s119","p138",2,0,"right",520.78,521.77,90,30
"s119","p138",16,1,"left",522.65,548.86,30,90
"s119","p138",1,1,"right",551.78,551.78,90,30
"s119","p138",7,0,"left",557.68,559.63,30,90
"s119","p138",1,0,"right",562.99,562.99,90,30
"s119","p138",1,1,"left",564.99,564.99,30,90
"s119","p138",1,0,"right",571.89,571.89,90,30
"s119","p138",2,1,"left",575.22,575.37,30,90
"s119","p138",2,0,"right",580.65,582.63,90,30
"s119","p138",3,1,"left",586.11,586.92,30,90
"s119","p138",1,0,"right",591.87,591.87,90,30
"s119","p138",11,1,"left",593.06,603.84,30,90
"s119","p138",1,0,"right",606.23,606.23,90,30
"s119","p138",11,0,"left",608.32,612.6,30,90
"s119","p138",1,0,"right",621.05,621.05,90,30
"s119","p138",20,1,"left",622.05,636.15,30,90
"s119","p138",1,0,"right",639.71,639.71,90,30
"s119","p138",3,1,"left",640.67,647.39,30,90
"s119","p138",1,1,"right",649.31,649.31,90,30
"s119","p138",2,1,"left",653.65,658.21,30,90
"s119","p138",2,0,"right",660.47,662.52,90,30
"s119","p138",1,0,"left",663.53,663.53,30,90
"s119","p138",1,0,"right",668.72,668.72,90,30
"s119","p138",2,0,"left",671.58,671.67,30,90
"s119","p138",2,0,"right",675.78,675.84,90,30
"s119","p138",6,0,"left",676.77,686.53,30,90
"s119","p138",1,0,"right",689.03,689.03,90,30
"s119","p138",2,0,"left",690.11,690.18,30,90
"s119","p138",2,0,"right",691.97,695.59,90,30
"s119","p138",16,0,"left",699.34,715.23,30,90
"s119","p138",3,1,"right",716.65,732.13,90,30
"s119","p138",7,2,"left",733.21,752.63,30,90
"s119","p138",1,1,"right",754.07,754.07,90,30
"s119","p138",5,0,"left",758.78,770.23,30,90
"s119","p138",1,0,"right",772.72,772.72,90,30
"s119","p138",1,0,"left",773.63,773.63,30,90
"s119","p138",1,0,"right",780.62,780.62,90,30
"s119","p138",3,1,"left",792.56,800.95,30,90
"s119","p138",2,0,"right",802.31,804.91,90,30
"s119","p138",2,1,"left",810.32,810.36,30,90
"s119","p138",3,0,"right",817.33,823.28,90,30
"s119","p138",3,0,"left",824.28,824.39,30,90
"s119","p138",1,0,"right",828.52,828.52,90,30
"s119","p138",4,1,"left",834.1,847.67,30,90
"s119","p138",1,0,"right",854.96,854.96,90,30
"s119","p138",7,0,"left",855.88,864.19,30,90
"s119","p138",1,0,"right",875.17,875.17,90,30
"s119","p138",5,1,"left",884.59,904.43,30,90
"s119","p138",1,0,"right",911.17,911.17,90,30
"s119","p138",3,1,"left",918.9,919.05,30,90
"s119","p138",1,0,"right",926.91,926.91,90,30
"s119","p138",1,0,"left",933.15,933.15,30,90
"s119","p138",1,0,"right",938.67,938.67,90,30
"s119","p138",28,2,"left",944.09,991.08,30,90
"s119","p138",1,1,"right",993.65,993.65,90,30
"s119","p138",15,1,"left",999.27,1028.49,30,90
"s119","p138",3,1,"right",1030.77,1047.16,90,30
"s119","p138",1,1,"left",1050.61,1050.61,30,90
"s119","p138",1,0,"right",1058.12,1058.12,90,30
"s119","p138",4,0,"left",1059.09,1064.38,30,90
"s119","p138",1,0,"right",1068.68,1068.68,90,30
"s119","p138",3,1,"left",1069.85,1082.5,30,90
"s119","p138",1,0,"right",1085.43,1085.43,90,30
"s119","p138",4,0,"left",1088.11,1088.87,30,90
"s119","p138",2,0,"right",1092.6,1092.91,90,30
"s119","p138",6,2,"left",1093.99,1121.83,30,90
"s119","p138",1,0,"right",1125.57,1125.57,90,30
"s119","p138",2,1,"left",1130.53,1138.12,30,90
"s119","p138",2,0,"right",1145.74,1146.8,90,30
"s119","p138",28,3,"left",1150.28,1209.46,30,90
"s119","p138",2,1,"right",1213.02,1213.09,90,30
"s119","p138",9,0,"left",1221.97,1230.56,30,90
"s119","p138",1,1,"right",1234.14,1234.14,90,30
"s119","p138",4,0,"left",1241.83,1247.74,30,90
"s119","p138",1,0,"right",1251.15,1251.15,90,30
"s119","p138",1,0,"left",1254.26,1254.26,30,90
"s119","p138",1,0,"right",1256.49,1256.49,90,30
"s119","p138",5,0,"left",1257.56,1264.43,30,90
"s119","p138",1,0,"right",1271.34,1271.34,90,30
"s119","p138",15,0,"left",1272.42,1294,30,90
"s119","p138",1,1,"right",1297.16,1297.16,90,30
"s119","p138",4,1,"left",1303.87,1329.09,30,90
"s119","p138",1,0,"right",1332.44,1332.44,90,30
"s119","p138",1,1,"left",1337.39,1337.39,30,90
"s119","p138",1,0,"right",1346.18,1346.18,90,30
"s119","p138",2,0,"left",1351.1,1351.16,30,90
"s119","p138",1,0,"right",1354.36,1354.36,90,30
"s119","p138",11,0,"left",1355.72,1392.74,30,90
"s119","p138",2,1,"right",1395.47,1402.2,90,30
"s119","p138",1,1,"left",1406.89,1406.89,30,90
"s119","p138",1,0,"right",1416.86,1416.86,90,30
"s119","p138",2,1,"left",1417.81,1417.87,30,90
"s119","p138",1,0,"right",1425.31,1425.31,90,30
"s119","p138",3,0,"left",1426.29,1432.42,30,90
"s119","p138",1,0,"right",1440.47,1440.47,90,30
"s119","p138",1,0,"left",1441.45,1441.45,30,90
"s119","p138",1,0,"right",1448.08,1448.08,90,30
"s119","p138",2,1,"left",1449.05,1449.11,30,90
"s119","p138",2,0,"right",1457.6,1461.18,90,30
"s119","p138",7,1,"left",1465.75,1490.5,30,90
"s119","p138",1,0,"right",1492.88,1492.88,90,30
"s119","p138",2,0,"left",1493.81,1497.47,30,90
"s119","p138",1,0,"right",1499.74,1499.74,90,30
"s119","p138",5,1,"left",1501.17,1521.13,30,90
"s119","p138",1,0,"right",1530.21,1530.21,90,30
"s119","p138",3,0,"left",1535.63,1543.88,30,90
"s119","p138",1,0,"right",1548.43,1548.43,90,30
"s119","p138",1,0,"left",1560.5,1560.5,30,90
"s119","p138",2,0,"right",1562.7,1565.8,90,30
"s119","p138",8,0,"left",1567.31,1595.25,30,90
"s119","p138",2,0,"right",1597.98,1598.04,90,30
"s119","p138",1,0,"left",1599.02,1599.02,30,90
"s119","p138",1,0,"right",1600.74,1600.74,90,30
"s119","p138",4,0,"left",1608.77,1628.4,30,90
"s119","p138",1,0,"right",1633.32,1633.32,90,30
"s119","p138",1,0,"left",1636.77,1636.77,30,90
"s119","p138",1,0,"right",1639.88,1639.88,90,30
"s119","p138",4,1,"left",1644.68,1671.34,30,90
"s119","p138",1,0,"right",1672.73,1672.73,90,30
"s119","p138",2,0,"left",1677.82,1681.13,30,90
"s119","p138",1,0,"right",1683.62,1683.62,90,30
"s119","p138",9,1,"left",1688.48,1730.59,30,90
"s119","p138",1,0,"right",1732.77,1732.77,90,30
"s119","p138",1,0,"left",1739.92,1739.92,30,90
"s119","p138",1,0,"right",1742.17,1742.17,90,30
"s119","p138",6,1,"left",1747.79,1773.81,30,90
"s119","p138",1,0,"right",1775.52,1775.52,90,30
"s119","p138",10,1,"left",1779.25,1798.14,30,90
"s119","p138",1,1,"right",1800.22,1800.22,90,30
"s119","p138",2,0,"left",1805.15,1805.22,30,90
"s119","p138",1,0,"right",1807.41,1807.41,90,30
"s119","p138",9,1,"left",1808.26,1843.61,30,90
"s119","p138",2,0,"right",1852.23,1855.12,90,30
"s119","p138",3,0,"left",1862.97,1870.09,30,90
"s119","p138",1,0,"right",1872.24,1872.24,90,30
"s119","p138",1,0,"left",1877.05,1877.05,30,90
"s119","p138",1,0,"right",1878.9,1878.9,90,30
"s119","p138",1,0,"left",1880.33,1880.33,30,90
"s119","p138",2,0,"right",1883.53,1883.58,90,30
"s119","p138",1,0,"left",1884.82,1884.82,30,90
"s119","p138",3,0,"right",1893.5,1895.21,90,30
"s119","p138",1,0,"left",1896.51,1896.51,30,90
"s119","p138",1,0,"right",1901.27,1901.27,90,30
"s119","p138",8,1,"left",1902.3,1923.33,30,90
"s119","p138",1,0,"right",1925.2,1925.2,90,30
"s119","p138",7,0,"left",1928.64,1934.92,30,90
"s119","p138",1,0,"right",1937.17,1937.17,90,30
"s119","p138",4,0,"left",1938.21,1942.96,30,90
"s119","p138",1,0,"right",1948.44,1948.44,90,30
"s119","p138",1,0,"left",1951.89,1951.89,30,90
"s119","p138",1,0,"right",1953.92,1953.92,90,30
"s119","p138",2,0,"left",1956.99,1960.16,30,90
"s119","p138",2,0,"right",1981.28,1983.92,90,30
"s119","p138",3,1,"left",1984.85,1995.71,30,90
"s119","p138",1,1,"right",1999.66,1999.66,90,30
"s119","p138",4,0,"left",2004.57,2021.43,30,90
"s119","p138",1,0,"right",2024.95,2024.95,90,30
"s119","p138",1,0,"left",2030.6,2030.6,30,90
"s119","p138",2,0,"right",2033.51,2039.2,90,30
"s119","p138",1,0,"left",2041.34,2041.34,30,90
"s119","p138",1,0,"right",2043.96,2043.96,90,30
"s119","p138",2,0,"left",2055.73,2066.77,30,90
"s119","p138",1,0,"right",2080.44,2080.44,90,30
"s119","p138",1,0,"left",2087.85,2087.85,30,90
"s119","p138",1,0,"right",2089.34,2089.34,90,30
"s119","p138",8,3,"left",2113.68,2148.6,30,90
"s119","p138",1,1,"right",2166.03,2166.03,90,30
"s119","p138",3,1,"left",2170.07,2174.53,30,90
"s119","p138",2,1,"right",2177.11,2181.28,90,30
"s119","p138",1,0,"left",2186.98,2186.98,30,90
"s119","p138",2,0,"right",2200.56,2206.84,90,30
"s119","p138",1,0,"left",2207.83,2207.83,30,90
"s119","p138",1,0,"right",2210.46,2210.46,90,30
"s119","p138",1,0,"left",2219.44,2219.44,30,90
"s119","p138",1,0,"right",2222.78,2222.78,90,30
"s119","p138",1,0,"left",2224.36,2224.36,30,90
"s119","p138",1,0,"right",2240.11,2240.11,90,30
"s119","p138",3,1,"left",2246.8,2253.51,30,90
"s119","p138",2,0,"right",2257.2,2260.16,90,30
"s119","p138",2,0,"left",2267.19,2267.5,30,90
"s119","p138",1,0,"right",2269.19,2269.19,90,30
"s119","p138",4,0,"left",2272.26,2282.4,30,90
"s119","p138",1,0,"right",2284.39,2284.39,90,30
"s119","p138",2,0,"left",2285.27,2285.31,30,90
"s119","p138",1,0,"right",2290.17,2290.17,90,30
"s119","p138",15,3,"left",2292.86,2329.21,30,90
"s119","p138",1,0,"right",2340.86,2340.86,90,30
"s119","p138",4,1,"left",2342.23,2353.03,30,90
"s119","p138",1,0,"right",2354.35,2354.35,90,30
"s119","p138",1,0,"left",2355.16,2355.16,30,90
"s119","p138",1,0,"right",2357.59,2357.59,90,30
"s119","p138",6,0,"left",2359.2,2372.88,30,90
"s119","p138",2,1,"right",2374.62,2382.66,90,30
"s119","p138",8,0,"left",2385.97,2402.67,30,90
"s119","p138",1,1,"right",2404.74,2404.74,90,30
"s119","p138",13,2,"left",2409.24,2436.73,30,90
"s119","p138",1,1,"right",2438.7,2438.7,90,30
"s119","p138",1,1,"left",2456.13,2456.13,30,90
"s119","p138",1,0,"right",2461.94,2461.94,90,30
"s119","p138",18,5,"left",2466.67,2568.21,30,90
"s119","p138",1,0,"right",2573.84,2573.84,90,30
"s119","p138",9,1,"left",2579.53,2598.34,30,90
"s119","p138",1,0,"right",2600.57,2600.57,90,30
"s119","p138",3,0,"left",2602.16,2602.26,30,90
"s119","p138",1,0,"right",2605.41,2605.41,90,30
"s119","p138",14,1,"left",2624.62,2641.34,30,90
"s119","p138",1,0,"right",2643.7,2643.7,90,30
"s119","p138",3,0,"left",2646.07,2650.38,30,90
"s119","p138",1,0,"right",2653.23,2653.23,90,30
"s119","p138",13,1,"left",2654.68,2670.9,30,90
"s119","p138",1,0,"right",2672.8,2672.8,90,30
"s119","p138",3,0,"left",2673.7,2678.17,30,90
"s119","p138",1,0,"right",2680.97,2680.97,90,30
"s119","p138",1,0,"left",2691.02,2691.02,30,90
